Transaction_ID,Order_ID,Invoice_ID,Invoice_Line_ID,Transaction_Date,Posting_Date,Customer_ID,Product_ID,Sales_Rep_ID,Region_ID,Business_Unit,Quantity_Sold,Gross_Sales_Amount,Discount_Amount,Returns_Amount,Net_Sales_Amount
T0000168,O0000066,INV0000066,IL0000168,2024-09-18,2024-09-18,C00010,P0020,SR010,Northeast,Private Label,30948.0,1361.71,234.08,0.0,1127.63
T0000169,O0000067,INV0000067,IL0000169,2024-09-19,2024-09-19,C00054,P0046,SR006,Northeast,Retail Packaging,4803.0,499.51,70.03,0.0,429.48
T0000170,O0000067,INV0000067,IL0000170,2024-09-19,2024-09-19,C00054,P0068,SR006,Northeast,Private Label,13634.0,1736.97,243.52,0.0,1493.45
T0000171,O0000068,INV0000068,IL0000171,2024-09-17,2024-09-17,C00045,P0010,SR021,Midwest,Retail Packaging,14961.0,776.48,224.48,0.0,552.0
T0000172,O0000069,INV0000069,IL0000172,2024-09-11,2024-09-11,C00006,P0049,SR006,Northeast,Foodservice Packaging,42693.0,10374.4,1590.4,0.0,8784.0
T0000173,O0000069,INV0000069,IL0000173,2024-09-11,2024-09-11,C00006,P0071,SR006,Northeast,Industrial,17794.0,2480.48,380.26,0.0,2100.23
T0000174,O0000070,INV0000070,IL0000174,2024-09-07,2024-09-07,C00073,P0036,SR001,Midwest,Private Label,3042.0,373.25,121.23,0.0,252.02
T0000175,O0000070,INV0000070,IL0000175,2024-09-07,2024-09-07,C00073,P0009,SR001,Midwest,Foodservice Packaging,3278.0,939.8,305.25,0.0,634.55
T0000176,O0000070,INV0000070,IL0000176,2024-09-07,2024-09-07,C00073,P0057,SR001,Midwest,Foodservice Packaging,3873.0,627.81,203.91,0.0,423.9
T0000177,O0000071,INV0000071,IL0000177,2024-09-05,2024-09-05,C00012,P0008,SR012,West,Private Label,37197.0,4738.9,1186.62,0.0,3552.28
T0000178,O0000072,INV0000072,IL0000178,2024-09-05,2024-09-05,C00008,P0005,SR008,West,Foodservice Packaging,24029.0,1057.28,288.11,0.0,769.17
T0000179,O0000072,INV0000072,IL0000179,2024-09-05,2024-09-05,C00008,P0017,SR008,West,Foodservice Packaging,39006.0,4719.73,1286.13,0.0,3433.6
T0000180,O0000073,INV0000073,IL0000180,2024-09-19,2024-09-19,C00002,P0060,SR002,Northeast,Private Label,37356.0,2204.0,322.67,0.0,1881.34
T0000181,O0000074,INV0000074,IL0000181,2024-09-16,2024-09-16,C00001,P0026,SR001,Midwest,Retail Packaging,15235.0,2123.76,688.1,15.91,1419.75
T0000182,O0000074,INV0000074,IL0000182,2024-09-16,2024-09-16,C00001,P0071,SR001,Midwest,Industrial,36911.0,5145.39,1667.11,47.43,3430.86
T0000183,O0000074,INV0000074,IL0000183,2024-09-16,2024-09-16,C00001,P0013,SR001,Midwest,Foodservice Packaging,40195.0,5816.22,1884.45,0.0,3931.76
T0000184,O0000074,INV0000074,IL0000184,2024-09-16,2024-09-16,C00001,P0008,SR001,Midwest,Private Label,18920.0,2410.41,780.97,0.0,1629.44
T0000185,O0000075,INV0000075,IL0000185,2024-09-02,2024-09-02,C00014,P0004,SR014,Northeast,Private Label,25253.0,6136.48,884.88,0.0,5251.6
T0000186,O0000075,INV0000075,IL0000186,2024-09-02,2024-09-02,C00014,P0065,SR014,Northeast,Foodservice Packaging,21177.0,931.79,134.36,0.0,797.42
T0000187,O0000076,INV0000076,IL0000187,2024-09-21,2024-09-21,C00041,P0030,SR017,Midwest,Retail Packaging,6825.0,402.67,126.72,0.0,275.95
T0000188,O0000076,INV0000076,IL0000188,2024-09-21,2024-09-21,C00041,P0025,SR017,Midwest,Foodservice Packaging,5904.0,306.42,96.43,0.0,209.99
T0000189,O0000077,INV0000077,IL0000189,2024-09-07,2024-09-07,C00001,P0066,SR001,Midwest,Retail Packaging,25617.0,3143.21,1018.4,0.0,2124.81
T0000190,O0000078,INV0000078,IL0000190,2024-09-06,2024-09-06,C00025,P0032,SR001,Midwest,Private Label,15007.0,1815.85,517.88,0.0,1297.97
T0000191,O0000078,INV0000078,IL0000191,2024-09-06,2024-09-06,C00025,P0073,SR001,Midwest,Foodservice Packaging,7044.0,1019.27,290.69,0.0,728.57
T0000192,O0000079,INV0000079,IL0000192,2024-09-25,2024-09-25,C00002,P0059,SR002,Northeast,Industrial,29906.0,9737.39,1425.55,0.0,8311.84
T0000193,O0000079,INV0000079,IL0000193,2024-09-25,2024-09-25,C00002,P0001,SR002,Northeast,Foodservice Packaging,34987.0,3638.65,532.7,15.99,3089.96
T0000194,O0000080,INV0000080,IL0000194,2024-09-18,2024-09-18,C00010,P0034,SR010,Northeast,Retail Packaging,38106.0,9259.76,1591.75,0.0,7668.01
T0000195,O0000080,INV0000080,IL0000195,2024-09-18,2024-09-18,C00010,P0023,SR010,Northeast,Industrial,26423.0,3366.29,578.67,0.0,2787.62
T0000196,O0000081,INV0000081,IL0000196,2024-09-22,2024-09-22,C00002,P0045,SR002,Northeast,Foodservice Packaging,15485.0,913.61,133.75,5.21,774.66
T0000197,O0000081,INV0000081,IL0000197,2024-09-22,2024-09-22,C00002,P0052,SR002,Northeast,Private Label,40898.0,5840.23,855.01,0.0,4985.22
T0000198,O0000082,INV0000082,IL0000198,2024-09-03,2024-09-03,C00075,P0066,SR003,South,Retail Packaging,1781.0,218.53,45.3,0.0,173.23
T0000199,O0000082,INV0000082,IL0000199,2024-09-03,2024-09-03,C00075,P0039,SR003,South,Industrial,3570.0,1023.52,212.18,0.0,811.34
T0000200,O0000083,INV0000083,IL0000200,2024-09-27,2024-09-27,C00001,P0017,SR001,Midwest,Foodservice Packaging,17863.0,2161.42,700.3,0.0,1461.12
T0000201,O0000083,INV0000083,IL0000201,2024-09-27,2024-09-27,C00001,P0008,SR001,Midwest,Private Label,24379.0,3105.88,1006.31,0.0,2099.58
T0000202,O0000083,INV0000083,IL0000202,2024-09-27,2024-09-27,C00001,P0009,SR001,Midwest,Foodservice Packaging,15163.0,4347.23,1408.5,0.0,2938.73
T0000203,O0000083,INV0000083,IL0000203,2024-09-27,2024-09-27,C00001,P0033,SR001,Midwest,Foodservice Packaging,22630.0,2444.04,791.87,0.0,1652.17
T0000204,O0000084,INV0000084,IL0000204,2024-09-01,2024-09-01,C00075,P0008,SR003,South,Private Label,2092.0,266.52,55.25,0.0,211.27
T0000205,O0000084,INV0000084,IL0000205,2024-09-01,2024-09-01,C00075,P0060,SR003,South,Private Label,4148.0,244.73,50.73,0.0,194.0
T0000206,O0000084,INV0000084,IL0000206,2024-09-01,2024-09-01,C00075,P0009,SR003,South,Foodservice Packaging,3365.0,964.75,199.99,0.0,764.75
T0000207,O0000084,INV0000084,IL0000207,2024-09-01,2024-09-01,C00075,P0054,SR003,South,Retail Packaging,1711.0,490.54,101.69,0.0,388.85
T0000208,O0000085,INV0000085,IL0000208,2024-09-18,2024-09-18,C00097,P0047,SR001,Midwest,Industrial,4410.0,533.61,156.19,0.0,377.42
T0000209,O0000086,INV0000086,IL0000209,2024-09-15,2024-09-15,C00011,P0023,SR011,South,Industrial,26806.0,3415.08,656.38,0.0,2758.71
T0000210,O0000086,INV0000086,IL0000210,2024-09-15,2024-09-15,C00011,P0078,SR011,South,Retail Packaging,18328.0,1979.42,380.45,0.0,1598.98
T0000211,O0000087,INV0000087,IL0000211,2024-09-11,2024-09-11,C00001,P0080,SR001,Midwest,Private Label,26355.0,1159.62,375.72,0.0,783.9
T0000212,O0000087,INV0000087,IL0000212,2024-09-11,2024-09-11,C00001,P0067,SR001,Midwest,Industrial,41875.0,5979.75,1937.44,0.0,4042.31
T0000213,O0000087,INV0000087,IL0000213,2024-09-11,2024-09-11,C00001,P0047,SR001,Midwest,Industrial,25648.0,3103.41,1005.5,0.0,2097.9
T0000214,O0000087,INV0000087,IL0000214,2024-09-11,2024-09-11,C00001,P0003,SR001,Midwest,Industrial,28489.0,3076.81,996.89,0.0,2079.92
T0000215,O0000088,INV0000088,IL0000215,2024-09-10,2024-09-10,C00026,P0078,SR002,Northeast,Retail Packaging,5980.0,645.84,76.21,0.0,569.63
T0000216,O0000088,INV0000088,IL0000216,2024-09-10,2024-09-10,C00026,P0029,SR002,Northeast,Foodservice Packaging,12125.0,3947.9,465.85,0.0,3482.05
T0000217,O0000088,INV0000088,IL0000217,2024-09-10,2024-09-10,C00026,P0026,SR002,Northeast,Retail Packaging,6955.0,969.53,114.4,0.0,855.12
T0000218,O0000089,INV0000089,IL0000218,2024-09-11,2024-09-11,C00002,P0075,SR002,Northeast,Industrial,33417.0,1971.6,288.64,22.8,1660.16
T0000219,O0000089,INV0000089,IL0000219,2024-09-11,2024-09-11,C00002,P0077,SR002,Northeast,Foodservice Packaging,25678.0,3107.04,454.87,0.0,2652.17
T0000220,O0000089,INV0000089,IL0000220,2024-09-11,2024-09-11,C00002,P0065,SR002,Northeast,Foodservice Packaging,30741.0,1352.6,198.02,5.83,1148.76
T0000221,O0000090,INV0000090,IL0000221,2024-09-03,2024-09-03,C00016,P0027,SR016,West,Industrial,13712.0,2222.72,599.02,0.0,1623.69
T0000222,O0000091,INV0000091,IL0000222,2024-09-21,2024-09-21,C00001,P0062,SR001,Midwest,Retail Packaging,25089.0,3035.77,983.59,0.0,2052.18
T0000223,O0000091,INV0000091,IL0000223,2024-09-21,2024-09-21,C00001,P0074,SR001,Midwest,Retail Packaging,21561.0,7020.26,2274.56,0.0,4745.7
T0000224,O0000091,INV0000091,IL0000224,2024-09-21,2024-09-21,C00001,P0027,SR001,Midwest,Industrial,37272.0,6041.79,1957.54,0.0,4084.25
T0000225,O0000092,INV0000092,IL0000225,2024-09-03,2024-09-03,C00105,P0061,SR009,Midwest,Foodservice Packaging,2872.0,298.69,90.68,0.0,208.01
T0000226,O0000092,INV0000092,IL0000226,2024-09-03,2024-09-03,C00105,P0068,SR009,Midwest,Private Label,4593.0,585.15,177.65,0.0,407.5
T0000227,O0000092,INV0000092,IL0000227,2024-09-03,2024-09-03,C00105,P0067,SR009,Midwest,Industrial,3564.0,508.94,154.51,0.0,354.43
T0000228,O0000092,INV0000092,IL0000228,2024-09-03,2024-09-03,C00105,P0016,SR009,Midwest,Private Label,3678.0,382.51,116.13,0.0,266.38
T0000229,O0000093,INV0000093,IL0000229,2024-09-25,2024-09-25,C00006,P0010,SR006,Northeast,Retail Packaging,37159.0,1928.55,295.65,0.0,1632.91
T0000230,O0000094,INV0000094,IL0000230,2024-09-21,2024-09-21,C00002,P0042,SR002,Northeast,Retail Packaging,18733.0,3036.62,444.56,0.0,2592.06
T0000231,O0000094,INV0000094,IL0000231,2024-09-21,2024-09-21,C00002,P0006,SR002,Northeast,Retail Packaging,24963.0,3062.96,448.42,0.0,2614.54
T0000232,O0000094,INV0000094,IL0000232,2024-09-21,2024-09-21,C00002,P0002,SR002,Northeast,Retail Packaging,14995.0,1814.4,265.63,0.0,1548.77
T0000233,O0000094,INV0000094,IL0000233,2024-09-21,2024-09-21,C00002,P0075,SR002,Northeast,Industrial,29053.0,1714.13,250.95,0.0,1463.18
T0000234,O0000095,INV0000095,IL0000234,2024-09-20,2024-09-20,C00001,P0015,SR001,Midwest,Industrial,41697.0,2460.12,797.08,0.0,1663.04
T0000235,O0000095,INV0000095,IL0000235,2024-09-20,2024-09-20,C00001,P0028,SR001,Midwest,Private Label,39750.0,5751.82,1863.59,0.0,3888.23
T0000236,O0000096,INV0000096,IL0000236,2024-09-28,2024-09-28,C00025,P0029,SR001,Midwest,Foodservice Packaging,10184.0,3315.91,945.7,0.0,2370.21
T0000237,O0000096,INV0000096,IL0000237,2024-09-28,2024-09-28,C00025,P0035,SR001,Midwest,Industrial,14550.0,640.2,182.59,6.18,451.44
T0000238,O0000096,INV0000096,IL0000238,2024-09-28,2024-09-28,C00025,P0050,SR001,Midwest,Retail Packaging,7786.0,342.58,97.7,0.0,244.88
T0000239,O0000096,INV0000096,IL0000239,2024-09-28,2024-09-28,C00025,P0069,SR001,Midwest,Foodservice Packaging,5144.0,1474.78,420.61,0.0,1054.18
T0000240,O0000097,INV0000097,IL0000240,2024-09-02,2024-09-02,C00001,P0005,SR001,Midwest,Foodservice Packaging,18152.0,798.69,258.77,0.0,539.91
T0000241,O0000097,INV0000097,IL0000241,2024-09-02,2024-09-02,C00001,P0001,SR001,Midwest,Foodservice Packaging,41149.0,4279.5,1386.56,0.0,2892.94
T0000242,O0000098,INV0000098,IL0000242,2024-09-28,2024-09-28,C00007,P0014,SR007,South,Retail Packaging,22760.0,7410.66,1707.42,0.0,5703.24
T0000243,O0000099,INV0000099,IL0000243,2024-09-28,2024-09-28,C00104,P0008,SR008,West,Private Label,4798.0,611.27,156.85,0.0,454.41
T0000244,O0000100,INV0000100,IL0000244,2024-09-18,2024-09-18,C00109,P0074,SR013,Midwest,Retail Packaging,3425.0,1115.18,338.35,0.0,776.83
T0000245,O0000100,INV0000100,IL0000245,2024-09-18,2024-09-18,C00109,P0028,SR013,Midwest,Private Label,5177.0,749.11,227.28,0.0,521.83
T0000246,O0000100,INV0000100,IL0000246,2024-09-18,2024-09-18,C00109,P0050,SR013,Midwest,Retail Packaging,3217.0,141.55,42.95,0.0,98.6
T0000247,O0000100,INV0000100,IL0000247,2024-09-18,2024-09-18,C00109,P0011,SR013,Midwest,Industrial,2913.0,406.07,123.2,0.0,282.87
T0000248,O0000101,INV0000101,IL0000248,2024-09-16,2024-09-16,C00001,P0045,SR001,Midwest,Foodservice Packaging,41202.0,2430.92,787.62,0.0,1643.3
T0000249,O0000101,INV0000101,IL0000249,2024-09-16,2024-09-16,C00001,P0007,SR001,Midwest,Industrial,14846.0,2120.01,686.88,0.0,1433.13
T0000250,O0000101,INV0000101,IL0000250,2024-09-16,2024-09-16,C00001,P0063,SR001,Midwest,Industrial,20775.0,2243.7,726.96,0.0,1516.74
T0000251,O0000102,INV0000102,IL0000251,2024-09-19,2024-09-19,C00012,P0077,SR012,West,Foodservice Packaging,15699.0,1899.58,475.65,0.0,1423.92
T0000252,O0000102,INV0000102,IL0000252,2024-09-19,2024-09-19,C00012,P0019,SR012,West,Industrial,30431.0,7394.73,1851.64,0.0,5543.09
T0000253,O0000102,INV0000102,IL0000253,2024-09-19,2024-09-19,C00012,P0068,SR012,West,Private Label,31200.0,3974.88,995.31,0.0,2979.57
T0000254,O0000102,INV0000102,IL0000254,2024-09-19,2024-09-19,C00012,P0004,SR012,West,Private Label,19524.0,4744.33,1187.98,0.0,3556.35
T0000255,O0000103,INV0000103,IL0000255,2024-09-05,2024-09-05,C00067,P0011,SR019,South,Industrial,2357.0,328.57,74.45,0.0,254.11
T0000256,O0000103,INV0000103,IL0000256,2024-09-05,2024-09-05,C00067,P0028,SR019,South,Private Label,5082.0,735.37,166.63,0.0,568.73
T0000257,O0000103,INV0000103,IL0000257,2024-09-05,2024-09-05,C00067,P0075,SR019,South,Industrial,4205.0,248.1,56.22,0.0,191.88
T0000258,O0000104,INV0000104,IL0000258,2024-09-06,2024-09-06,C00002,P0014,SR002,Northeast,Retail Packaging,34992.0,11393.4,1667.99,0.0,9725.4
T0000259,O0000104,INV0000104,IL0000259,2024-09-06,2024-09-06,C00002,P0013,SR002,Northeast,Foodservice Packaging,43767.0,6333.08,927.16,0.0,5405.92
T0000260,O0000104,INV0000104,IL0000260,2024-09-06,2024-09-06,C00002,P0054,SR002,Northeast,Retail Packaging,16711.0,4791.04,701.41,0.0,4089.63
T0000261,O0000105,INV0000105,IL0000261,2024-09-07,2024-09-07,C00011,P0079,SR011,South,Industrial,26065.0,6333.8,1217.36,0.0,5116.44
T0000262,O0000105,INV0000105,IL0000262,2024-09-07,2024-09-07,C00011,P0034,SR011,South,Retail Packaging,31156.0,7570.91,1455.13,0.0,6115.78
T0000263,O0000105,INV0000105,IL0000263,2024-09-07,2024-09-07,C00011,P0008,SR011,South,Private Label,34359.0,4377.34,841.32,51.88,3484.14
T0000264,O0000105,INV0000105,IL0000264,2024-09-07,2024-09-07,C00011,P0022,SR011,South,Retail Packaging,27998.0,3998.11,768.44,0.0,3229.68
T0000265,O0000106,INV0000106,IL0000265,2024-09-23,2024-09-23,C00001,P0060,SR001,Midwest,Private Label,38987.0,2300.23,745.28,0.0,1554.96
T0000266,O0000106,INV0000106,IL0000266,2024-09-23,2024-09-23,C00001,P0056,SR001,Midwest,Private Label,24090.0,3358.15,1088.04,0.0,2270.11
T0000267,O0000106,INV0000106,IL0000267,2024-09-23,2024-09-23,C00001,P0051,SR001,Midwest,Industrial,33825.0,4150.33,1344.71,0.0,2805.62
T0000268,O0000106,INV0000106,IL0000268,2024-09-23,2024-09-23,C00001,P0063,SR001,Midwest,Industrial,25968.0,2804.54,908.67,0.0,1895.87
T0000269,O0000107,INV0000107,IL0000269,2024-09-18,2024-09-18,C00011,P0059,SR011,South,Industrial,27193.0,8854.04,1701.75,0.0,7152.29
T0000270,O0000108,INV0000108,IL0000270,2024-09-11,2024-09-11,C00001,P0030,SR001,Midwest,Retail Packaging,35746.0,2109.01,683.32,0.0,1425.69
T0000271,O0000109,INV0000109,IL0000271,2024-09-18,2024-09-18,C00001,P0077,SR001,Midwest,Foodservice Packaging,18461.0,2233.78,723.75,0.0,1510.04
T0000272,O0000110,INV0000110,IL0000272,2024-09-06,2024-09-06,C00013,P0014,SR013,Midwest,Retail Packaging,27749.0,9035.07,2584.93,0.0,6450.14
T0000273,O0000110,INV0000110,IL0000273,2024-09-06,2024-09-06,C00013,P0060,SR013,Midwest,Private Label,21652.0,1277.47,365.48,0.0,911.98
T0000274,O0000110,INV0000110,IL0000274,2024-09-06,2024-09-06,C00013,P0057,SR013,Midwest,Foodservice Packaging,17638.0,2859.12,817.99,0.0,2041.13
T0000275,O0000110,INV0000110,IL0000275,2024-09-06,2024-09-06,C00013,P0080,SR013,Midwest,Private Label,34490.0,1517.56,434.17,0.0,1083.39
T0000276,O0000111,INV0000111,IL0000276,2024-09-11,2024-09-11,C00047,P0009,SR023,South,Foodservice Packaging,13128.0,3763.8,744.1,0.0,3019.69
T0000277,O0000111,INV0000111,IL0000277,2024-09-11,2024-09-11,C00047,P0066,SR023,South,Retail Packaging,8475.0,1039.88,205.58,0.0,834.3
T0000278,O0000111,INV0000111,IL0000278,2024-09-11,2024-09-11,C00047,P0059,SR023,South,Industrial,9493.0,3090.92,611.08,0.0,2479.85
T0000279,O0000112,INV0000112,IL0000279,2024-09-05,2024-09-05,C00041,P0022,SR017,Midwest,Retail Packaging,9374.0,1338.61,421.26,0.0,917.35
T0000280,O0000112,INV0000112,IL0000280,2024-09-05,2024-09-05,C00041,P0015,SR017,Midwest,Industrial,8482.0,500.44,157.49,0.0,342.95
T0000281,O0000113,INV0000113,IL0000281,2024-09-04,2024-09-04,C00090,P0040,SR018,Northeast,Private Label,4536.0,235.42,32.35,0.0,203.07
T0000282,O0000113,INV0000113,IL0000282,2024-09-04,2024-09-04,C00090,P0051,SR018,Northeast,Industrial,3700.0,453.99,62.38,0.0,391.61
T0000283,O0000114,INV0000114,IL0000283,2024-09-11,2024-09-11,C00048,P0061,SR024,West,Foodservice Packaging,9685.0,1007.24,274.57,0.0,732.67
T0000284,O0000114,INV0000114,IL0000284,2024-09-11,2024-09-11,C00048,P0007,SR024,West,Industrial,9044.0,1291.48,352.06,0.0,939.42
T0000285,O0000115,INV0000115,IL0000285,2024-09-01,2024-09-01,C00059,P0018,SR011,South,Retail Packaging,5261.0,568.19,120.8,0.0,447.39
T0000286,O0000115,INV0000115,IL0000286,2024-09-01,2024-09-01,C00059,P0056,SR011,South,Private Label,4658.0,649.33,138.05,0.0,511.28
T0000287,O0000115,INV0000115,IL0000287,2024-09-01,2024-09-01,C00059,P0009,SR011,South,Foodservice Packaging,2938.0,842.32,179.08,0.0,663.25
T0000288,O0000115,INV0000115,IL0000288,2024-09-01,2024-09-01,C00059,P0016,SR011,South,Private Label,3675.0,382.2,81.26,0.0,300.94
T0000289,O0000116,INV0000116,IL0000289,2024-09-18,2024-09-18,C00015,P0014,SR015,South,Retail Packaging,15243.0,4963.12,939.52,0.0,4023.6
T0000290,O0000116,INV0000116,IL0000290,2024-09-18,2024-09-18,C00015,P0018,SR015,South,Retail Packaging,26974.0,2913.19,551.47,0.0,2361.72
T0000291,O0000117,INV0000117,IL0000291,2024-09-06,2024-09-06,C00001,P0018,SR001,Midwest,Retail Packaging,43031.0,4647.35,1505.74,0.0,3141.61
T0000292,O0000117,INV0000117,IL0000292,2024-09-06,2024-09-06,C00001,P0014,SR001,Midwest,Retail Packaging,33677.0,10965.23,3552.73,0.0,7412.5
T0000293,O0000117,INV0000117,IL0000293,2024-09-06,2024-09-06,C00001,P0065,SR001,Midwest,Foodservice Packaging,20517.0,902.75,292.49,0.0,610.26
T0000294,O0000118,INV0000118,IL0000294,2024-09-01,2024-09-01,C00002,P0078,SR002,Northeast,Retail Packaging,38706.0,4180.25,611.99,0.0,3568.26
T0000295,O0000118,INV0000118,IL0000295,2024-09-01,2024-09-01,C00002,P0035,SR002,Northeast,Industrial,24772.0,1089.97,159.57,0.0,930.4
T0000296,O0000119,INV0000119,IL0000296,2024-09-08,2024-09-08,C00001,P0029,SR001,Midwest,Foodservice Packaging,19706.0,6416.27,2078.87,0.0,4337.4
T0000297,O0000119,INV0000119,IL0000297,2024-09-08,2024-09-08,C00001,P0045,SR001,Midwest,Foodservice Packaging,37610.0,2218.99,718.95,0.0,1500.04
T0000298,O0000119,INV0000119,IL0000298,2024-09-08,2024-09-08,C00001,P0080,SR001,Midwest,Private Label,25275.0,1112.1,360.32,0.0,751.78
T0000299,O0000120,INV0000120,IL0000299,2024-09-05,2024-09-05,C00001,P0046,SR001,Midwest,Retail Packaging,28046.0,2916.78,945.04,0.0,1971.75
T0000300,O0000121,INV0000121,IL0000300,2024-09-12,2024-09-12,C00031,P0079,SR007,South,Industrial,8920.0,2167.56,450.64,0.0,1716.92
T0000301,O0000122,INV0000122,IL0000301,2024-09-28,2024-09-28,C00001,P0060,SR001,Midwest,Private Label,19485.0,1149.62,372.48,0.0,777.14
T0000302,O0000122,INV0000122,IL0000302,2024-09-28,2024-09-28,C00001,P0078,SR001,Midwest,Retail Packaging,28892.0,3120.34,1010.99,0.0,2109.35
T0000303,O0000122,INV0000122,IL0000303,2024-09-28,2024-09-28,C00001,P0007,SR001,Midwest,Industrial,37913.0,5413.98,1754.13,0.0,3659.85
T0000304,O0000123,INV0000123,IL0000304,2024-09-14,2024-09-14,C00002,P0010,SR002,Northeast,Retail Packaging,41592.0,2158.62,316.02,0.0,1842.6
T0000305,O0000123,INV0000123,IL0000305,2024-09-14,2024-09-14,C00002,P0021,SR002,Northeast,Foodservice Packaging,20397.0,2502.71,366.4,0.0,2136.31
T0000306,O0000123,INV0000123,IL0000306,2024-09-14,2024-09-14,C00002,P0022,SR002,Northeast,Retail Packaging,25882.0,3695.95,541.09,19.57,3135.29
T0000307,O0000124,INV0000124,IL0000307,2024-09-05,2024-09-05,C00047,P0032,SR023,South,Private Label,13700.0,1657.7,327.73,0.0,1329.97
T0000308,O0000125,INV0000125,IL0000308,2024-09-26,2024-09-26,C00001,P0067,SR001,Midwest,Industrial,17669.0,2523.13,817.5,0.0,1705.64
T0000309,O0000125,INV0000125,IL0000309,2024-09-26,2024-09-26,C00001,P0008,SR001,Midwest,Private Label,43825.0,5583.3,1808.99,0.0,3774.31
T0000310,O0000125,INV0000125,IL0000310,2024-09-26,2024-09-26,C00001,P0043,SR001,Midwest,Industrial,28180.0,4077.65,1321.16,0.0,2756.49
T0000311,O0000125,INV0000125,IL0000311,2024-09-26,2024-09-26,C00001,P0025,SR001,Midwest,Foodservice Packaging,29208.0,1515.9,491.15,0.0,1024.75
T0000312,O0000126,INV0000126,IL0000312,2024-09-18,2024-09-18,C00040,P0034,SR016,West,Retail Packaging,9857.0,2395.25,627.56,0.0,1767.7
T0000313,O0000126,INV0000126,IL0000313,2024-09-18,2024-09-18,C00040,P0010,SR016,West,Retail Packaging,10678.0,554.19,145.2,0.0,408.99
T0000314,O0000127,INV0000127,IL0000314,2024-09-07,2024-09-07,C00084,P0024,SR012,West,Private Label,2207.0,632.75,167.74,0.0,465.01
T0000315,O0000127,INV0000127,IL0000315,2024-09-07,2024-09-07,C00084,P0061,SR012,West,Foodservice Packaging,4903.0,509.91,135.18,0.0,374.73
T0000316,O0000127,INV0000127,IL0000316,2024-09-07,2024-09-07,C00084,P0019,SR012,West,Industrial,4710.0,1144.53,303.41,0.0,841.12
T0000317,O0000127,INV0000127,IL0000317,2024-09-07,2024-09-07,C00084,P0059,SR012,West,Industrial,2768.0,901.26,238.92,0.0,662.34
T0000318,O0000128,INV0000128,IL0000318,2024-09-07,2024-09-07,C00114,P0048,SR018,Northeast,Private Label,4828.0,521.42,66.74,0.0,454.68
T0000319,O0000129,INV0000129,IL0000319,2024-09-12,2024-09-12,C00004,P0038,SR004,West,Retail Packaging,38530.0,4908.72,1200.67,0.0,3708.05
T0000320,O0000129,INV0000129,IL0000320,2024-09-12,2024-09-12,C00004,P0077,SR004,West,Foodservice Packaging,32162.0,3891.6,951.89,0.0,2939.72
T0000321,O0000129,INV0000129,IL0000321,2024-09-12,2024-09-12,C00004,P0071,SR004,West,Industrial,38562.0,5375.54,1314.86,30.97,4029.72
T0000322,O0000130,INV0000130,IL0000322,2024-09-17,2024-09-17,C00016,P0005,SR016,West,Foodservice Packaging,13587.0,597.83,161.11,4.29,432.43
T0000323,O0000130,INV0000130,IL0000323,2024-09-17,2024-09-17,C00016,P0038,SR016,West,Retail Packaging,15242.0,1941.83,523.32,19.41,1399.09
T0000324,O0000131,INV0000131,IL0000324,2024-09-10,2024-09-10,C00067,P0060,SR019,South,Private Label,4599.0,271.34,61.49,0.0,209.86
T0000325,O0000132,INV0000132,IL0000325,2024-09-23,2024-09-23,C00046,P0064,SR022,Northeast,Private Label,4959.0,1205.04,219.2,0.0,985.84
