Order_ID,Customer_ID,Ship_Date,Freight_Cost
O0000698,C00006,2024-11-17,183.59
O0000699,C00079,2024-11-25,27.05
O0000700,C00014,2024-11-14,40.59
O0000701,C00001,2024-11-02,57.23
O0000702,C00010,2024-11-25,249.08
O0000703,C00055,2024-11-04,19.44
O0000704,C00060,2024-11-25,34.38
O0000705,C00001,2024-11-05,434.18
O0000706,C00004,2024-11-19,78.87
O0000707,C00001,2024-11-22,189.35
O0000708,C00043,2024-11-09,182.61
O0000709,C00002,2024-11-19,449.66
O0000710,C00001,2024-11-25,3.5
O0000711,C00085,2024-11-13,17.76
O0000712,C00004,2024-11-17,211.05
O0000713,C00037,2024-11-07,78.78
O0000714,C00046,2024-11-08,100.5
O0000715,C00011,2024-11-10,355.97
O0000716,C00001,2024-11-04,12.25
O0000717,C00078,2024-11-27,106.03
O0000718,C00104,2024-11-19,65.48
O0000719,C00008,2024-11-16,148.74
O0000720,C00011,2024-11-10,579.62
O0000721,C00002,2024-11-11,125.83
O0000722,C00007,2024-11-03,184.72
O0000723,C00001,2024-11-02,139.71
O0000724,C00001,2024-11-21,28.31
O0000725,C00048,2024-11-11,119.59
O0000726,C00081,2024-11-26,74.07
O0000727,C00046,2024-11-09,12.07
O0000728,C00039,2024-11-03,65.84
O0000729,C00001,2024-11-23,613.48
O0000730,C00016,2024-11-14,60.26
O0000731,C00004,2024-11-26,122.64
O0000732,C00026,2024-11-20,247.87
O0000733,C00104,2024-11-11,21.01
O0000734,C00008,2024-11-15,442.79
O0000735,C00057,2024-11-19,29.43
O0000736,C00015,2024-11-26,510.69
O0000737,C00002,2024-11-06,532.21
O0000738,C00001,2024-11-22,610.63
O0000739,C00008,2024-11-07,614.76
O0000740,C00080,2024-11-17,76.43
O0000741,C00110,2024-11-01,34.3
O0000742,C00011,2024-11-26,64.67
O0000743,C00014,2024-11-11,996.16
O0000744,C00003,2024-11-20,440.26
O0000745,C00032,2024-11-20,82.92
O0000746,C00002,2024-11-16,681.04
O0000747,C00039,2024-11-23,108.89
O0000748,C00011,2024-11-26,129.85
O0000749,C00048,2024-11-20,123.61
O0000750,C00040,2024-11-21,32.87
O0000751,C00014,2024-11-06,555.59
O0000752,C00026,2024-11-03,170.28
O0000753,C00022,2024-11-05,123.15
O0000754,C00111,2024-11-21,46.62
O0000755,C00015,2024-11-19,443.99
O0000756,C00002,2024-11-21,183.81
O0000757,C00001,2024-11-19,200.55
O0000758,C00001,2024-11-12,19.7
O0000759,C00046,2024-11-18,61.19
O0000760,C00001,2024-11-23,736.01
O0000761,C00078,2024-11-16,70.57
O0000762,C00001,2024-11-15,777.83
O0000763,C00018,2024-11-06,124.55
O0000764,C00005,2024-11-17,665.79
O0000765,C00017,2024-11-21,69.31
O0000766,C00094,2024-11-11,10.1
O0000767,C00006,2024-11-04,92.27
O0000768,C00010,2024-11-22,9.21
O0000769,C00021,2024-11-07,156.15
O0000770,C00001,2024-11-05,208.01
O0000771,C00091,2024-11-08,56.69
O0000772,C00001,2024-11-21,621.78
O0000773,C00007,2024-11-21,467.52
O0000774,C00020,2024-11-18,218.54
O0000775,C00069,2024-11-24,21.01
O0000776,C00109,2024-11-26,20.58
O0000777,C00014,2024-11-12,314.7
O0000778,C00014,2024-11-08,275.95
O0000779,C00022,2024-11-22,111.71
O0000780,C00022,2024-11-22,49.84
O0000781,C00018,2024-12-13,163.67
O0000782,C00017,2024-12-04,41.02
O0000783,C00032,2024-12-09,133.36
O0000784,C00001,2024-12-18,868.75
O0000785,C00001,2024-12-26,130.52
O0000786,C00001,2024-12-16,302.31
O0000787,C00010,2024-12-11,202.35
O0000788,C00088,2024-12-23,27.08
O0000789,C00084,2024-12-17,11.33
O0000790,C00008,2024-12-21,188.02
O0000791,C00001,2024-12-20,139.97
O0000792,C00008,2024-12-22,86.03
O0000793,C00006,2024-12-11,315.88
O0000794,C00018,2024-12-05,49.01
O0000795,C00038,2024-12-20,94.74
O0000796,C00001,2024-12-06,54.42
O0000797,C00001,2024-12-02,213.77
O0000798,C00015,2024-12-26,197.48
O0000799,C00006,2024-12-04,339.88
O0000800,C00028,2024-12-04,119.0
O0000801,C00049,2024-12-20,6.05
O0000802,C00034,2024-12-25,161.07
O0000803,C00026,2024-12-18,192.77
O0000804,C00043,2024-12-19,293.27
O0000805,C00095,2024-12-05,59.8
O0000806,C00026,2024-12-16,138.02
O0000807,C00001,2024-12-15,76.52
O0000808,C00002,2024-12-23,955.93
O0000809,C00074,2024-12-16,49.09
O0000810,C00096,2024-12-15,63.59
O0000811,C00006,2024-12-27,74.94
O0000812,C00001,2024-12-26,105.1
O0000813,C00097,2024-12-27,49.8
O0000814,C00039,2024-12-21,279.04
O0000815,C00002,2024-12-23,161.14
O0000816,C00031,2024-12-06,271.89
O0000817,C00001,2024-12-12,596.2
O0000818,C00001,2024-12-09,291.3
O0000819,C00001,2024-12-12,293.78
O0000820,C00023,2024-12-22,122.54
O0000821,C00005,2024-12-21,767.13
O0000822,C00001,2024-12-06,255.33
O0000823,C00097,2024-12-11,24.82
O0000824,C00026,2024-12-12,24.17
O0000825,C00001,2024-12-17,259.25
O0000826,C00046,2024-12-09,65.14
O0000827,C00001,2024-12-08,5.65
O0000828,C00003,2024-12-10,294.94
O0000829,C00035,2024-12-04,17.8
O0000830,C00037,2024-12-09,30.72
O0000831,C00003,2024-12-11,97.56
O0000832,C00036,2024-12-25,143.31
O0000833,C00001,2024-12-24,131.8
O0000834,C00019,2024-12-01,16.99
O0000835,C00050,2024-12-08,72.77
O0000836,C00019,2024-12-12,8.74
O0000837,C00021,2024-12-27,32.88
O0000838,C00064,2024-12-05,35.52
O0000839,C00001,2024-12-16,614.44
O0000840,C00002,2024-12-15,778.37
O0000841,C00001,2024-12-11,472.85
O0000842,C00001,2024-12-10,336.52
O0000843,C00018,2024-12-17,225.4
O0000844,C00004,2024-12-28,458.73
O0000845,C00031,2024-12-03,90.94
O0000846,C00001,2024-12-09,507.28
O0000847,C00097,2024-12-12,48.21
O0000848,C00002,2024-12-20,345.03
O0000849,C00103,2024-12-21,21.28
O0000850,C00001,2024-12-08,296.42
O0000851,C00025,2024-12-21,23.91
O0000852,C00083,2024-12-22,41.86
O0000853,C00016,2024-12-24,23.4
O0000854,C00004,2024-12-05,270.43
O0000855,C00001,2024-12-12,261.53
O0000856,C00034,2024-12-25,118.43
O0000857,C00074,2024-12-14,36.08
O0000858,C00004,2024-12-20,251.29
O0000859,C00059,2024-12-08,87.01
O0000860,C00048,2024-12-09,2.71
O0000861,C00003,2024-12-17,298.62
O0000862,C00004,2024-12-24,117.35
O0000863,C00054,2024-12-06,39.25
O0000864,C00001,2024-12-27,233.24
O0000865,C00015,2024-12-07,273.34
O0000866,C00001,2024-12-15,18.18
O0000867,C00061,2024-12-11,16.15
O0000868,C00020,2024-12-07,113.21
O0000869,C00032,2024-12-27,2.85
O0000870,C00007,2024-12-01,96.09
O0000871,C00084,2024-12-21,76.98
O0000872,C00020,2024-12-13,34.73
O0000873,C00001,2024-12-05,250.79
O0000874,C00006,2024-12-18,10.97
O0000875,C00040,2024-12-12,117.54
O0000876,C00001,2024-12-16,446.31
O0000877,C00039,2024-12-24,202.52
O0000878,C00004,2024-12-27,219.69
O0000879,C00002,2024-12-23,391.23
O0000880,C00002,2024-12-27,87.31
O0000881,C00033,2024-12-14,47.42
O0000882,C00009,2024-12-21,534.22
O0000883,C00009,2024-12-22,9.43
O0000884,C00015,2024-12-27,130.93
O0000885,C00001,2024-12-12,270.51
O0000886,C00089,2024-12-16,45.45
O0000887,C00074,2024-12-07,26.92
O0000888,C00001,2024-12-28,193.65
O0000889,C00001,2024-12-19,514.43
O0000890,C00030,2024-12-05,131.5
O0000891,C00012,2024-12-19,146.21
O0000892,C00043,2024-12-02,154.59
O0000893,C00089,2024-12-28,30.38
O0000894,C00001,2024-12-28,355.12
O0000895,C00039,2024-12-18,95.27
O0000896,C00027,2024-12-06,48.58
O0000897,C00003,2024-12-13,9.97
O0000898,C00005,2024-12-13,137.12
O0000899,C00031,2024-12-02,66.49
O0000900,C00002,2024-12-16,605.81
O0000901,C00002,2024-12-27,389.96
O0000902,C00002,2024-12-06,26.68
O0000903,C00015,2024-12-28,339.42
O0000904,C00035,2024-12-27,129.35
O0000905,C00001,2024-12-21,74.46
O0000906,C00001,2024-12-13,523.43
O0000907,C00007,2024-12-06,61.07
O0000908,C00073,2024-12-12,1.55
O0000909,C00017,2024-12-04,8.96
O0000910,C00014,2024-12-01,313.19
O0000911,C00007,2024-12-26,276.58
O0000912,C00086,2024-12-07,16.87
O0000913,C00004,2024-12-18,229.6
O0000914,C00015,2024-12-13,125.15
O0000915,C00026,2024-12-23,43.62
O0000916,C00001,2024-12-07,412.11
O0000917,C00001,2024-12-24,315.72
O0000918,C00001,2024-12-23,318.57
O0000919,C00095,2024-12-16,29.78
O0000920,C00001,2024-12-09,60.58
O0000921,C00036,2024-12-13,124.97
O0000922,C00047,2024-12-05,219.52
O0000923,C00016,2024-12-27,214.91
O0000924,C00011,2024-12-07,8.46
O0000925,C00028,2024-12-13,102.48
O0000926,C00090,2024-12-16,29.26
O0000927,C00118,2024-12-22,11.7
O0000928,C00001,2024-12-05,279.98
O0000929,C00001,2024-12-12,120.89
O0000930,C00001,2024-12-26,181.66
O0000931,C00001,2024-12-12,142.15
O0000932,C00050,2024-12-19,29.98
O0000933,C00001,2024-12-14,407.69
O0000934,C00020,2024-12-26,163.17
O0000935,C00026,2024-12-27,106.14
O0000936,C00077,2024-12-12,47.67
O0000937,C00038,2024-12-09,81.39
O0000938,C00001,2024-12-07,204.82
O0000939,C00001,2024-12-06,246.27
O0000940,C00020,2024-12-05,65.18
O0000941,C00105,2024-12-25,50.66
O0000942,C00013,2024-12-20,63.48
O0000943,C00001,2024-12-02,212.76
O0000944,C00001,2024-12-28,262.97
O0000945,C00001,2024-12-24,157.92
O0000946,C00006,2024-12-17,4.63
O0000947,C00055,2024-12-23,34.48
O0000948,C00003,2024-12-27,52.62
O0000949,C00067,2024-12-04,1.34
O0000950,C00011,2024-12-01,262.95
O0000951,C00049,2024-12-26,107.83
O0000952,C00034,2024-12-01,81.12
O0000953,C00006,2024-12-25,293.88
O0000954,C00027,2024-12-20,32.97
O0000955,C00011,2024-12-23,244.46
O0000956,C00002,2024-12-21,406.06
O0000957,C00010,2024-12-23,236.51
O0000958,C00008,2024-12-16,3.95
O0000959,C00001,2024-12-28,165.19
O0000960,C00003,2024-12-19,554.23
O0000961,C00057,2024-12-24,34.39
O0000962,C00001,2024-12-05,410.04
O0000963,C00005,2024-12-21,143.77
O0000964,C00012,2024-12-01,160.78
O0000965,C00049,2024-12-05,41.07
O0000966,C00001,2024-12-05,684.74
O0000967,C00001,2024-12-17,8.55
O0000968,C00009,2024-12-20,211.98
O0000969,C00107,2024-12-20,82.53
O0000970,C00050,2024-12-15,18.48
O0000971,C00034,2024-12-21,65.9
O0000972,C00057,2024-12-21,34.91
O0000973,C00023,2024-12-14,2.94
O0000974,C00001,2024-12-13,482.98
O0000975,C00001,2024-12-19,9.62
O0000976,C00002,2024-12-01,130.62
O0000977,C00002,2024-12-07,32.67
O0000978,C00061,2024-12-09,30.47
O0000979,C00001,2024-12-20,6.03
O0000980,C00078,2024-12-09,11.86
O0000981,C00048,2024-12-10,43.55
O0000982,C00099,2024-12-24,42.48
O0000983,C00069,2024-12-15,38.58
O0000984,C00001,2024-12-04,404.71
O0000985,C00032,2024-12-01,12.01
O0000986,C00003,2024-12-22,3.9
O0000987,C00016,2024-12-12,8.44
O0000988,C00035,2024-12-18,24.45
O0000989,C00002,2024-12-21,228.39
O0000990,C00090,2024-12-02,101.59
O0000991,C00002,2024-12-20,533.99
O0000992,C00001,2024-12-24,522.47
O0000993,C00003,2024-12-27,499.39
O0000994,C00001,2024-12-06,73.92
O0000995,C00006,2024-12-14,433.41
O0000996,C00001,2024-12-19,222.32
O0000997,C00057,2024-12-21,5.83
O0000998,C00026,2024-12-04,52.1
O0000999,C00114,2024-12-16,57.71
O0001000,C00029,2024-12-14,172.17
O0001001,C00017,2024-12-22,133.15
O0001002,C00001,2024-12-18,486.43
O0001003,C00002,2024-12-06,230.06
O0001004,C00010,2024-12-13,171.66
O0001005,C00022,2024-12-22,59.04
O0001006,C00115,2024-12-09,73.98
O0001007,C00046,2024-12-24,197.44
O0001008,C00002,2024-12-23,11.15
O0001009,C00001,2024-12-17,405.41
O0001010,C00002,2024-12-25,521.84
O0001011,C00003,2024-12-28,54.88
O0001012,C00001,2024-12-26,119.35
O0001013,C00001,2024-12-18,294.24
O0001014,C00001,2024-12-20,145.11
O0001015,C00040,2024-12-19,61.23
O0001016,C00103,2024-12-26,60.78
O0001017,C00012,2024-12-20,374.45
O0001018,C00018,2024-12-02,137.81
O0001019,C00005,2024-12-15,201.42
O0001020,C00057,2024-12-27,24.19
O0001021,C00045,2024-12-16,66.06
O0001022,C00007,2024-12-08,576.84
O0001023,C00001,2024-12-04,208.57
O0001024,C00007,2024-12-19,12.0
O0001025,C00001,2024-12-11,144.31
O0001026,C00011,2024-12-05,417.94
O0001027,C00106,2024-12-24,30.89
O0001028,C00058,2024-12-25,61.91
O0001029,C00032,2024-12-14,11.02
O0001030,C00033,2024-12-16,132.21
O0001031,C00010,2024-12-09,20.81
O0001032,C00057,2024-12-15,72.24
O0001033,C00009,2024-12-24,303.76
O0001034,C00005,2024-12-08,89.16
O0001035,C00015,2024-12-19,72.46
O0001036,C00001,2024-12-11,644.11
O0001037,C00012,2024-12-01,410.13
O0001038,C00048,2024-12-17,21.47
O0001039,C00058,2024-12-23,60.78
O0001040,C00030,2024-12-11,103.97
O0001041,C00006,2025-01-24,358.12
O0001042,C00039,2025-01-06,80.88
O0001043,C00001,2025-01-18,58.68
O0001044,C00013,2025-01-26,362.92
O0001045,C00002,2025-01-09,118.04
O0001046,C00002,2025-01-20,190.72
O0001047,C00013,2025-01-03,294.38
O0001048,C00023,2025-01-04,41.86
O0001049,C00001,2025-01-23,441.68
O0001050,C00043,2025-01-24,134.7
O0001051,C00001,2025-01-16,254.45
O0001052,C00044,2025-01-21,164.3
O0001053,C00043,2025-01-24,54.55
O0001054,C00001,2025-01-21,555.64
O0001055,C00021,2025-01-27,106.95
O0001056,C00048,2025-01-18,48.89
O0001057,C00008,2025-01-04,103.72
O0001058,C00093,2025-01-20,34.77
O0001059,C00001,2025-01-26,289.91
O0001060,C00020,2025-01-13,64.12
O0001061,C00001,2025-01-07,305.87
O0001062,C00035,2025-01-17,182.63
O0001063,C00039,2025-01-24,5.88
O0001064,C00028,2025-01-22,111.23
O0001065,C00092,2025-01-16,49.58
O0001066,C00013,2025-01-04,688.6
O0001067,C00004,2025-01-16,365.88
O0001068,C00001,2025-01-02,151.89
O0001069,C00006,2025-01-07,151.19
O0001070,C00041,2025-01-06,105.75
O0001071,C00001,2025-01-20,265.57
O0001072,C00001,2025-01-05,290.11
O0001073,C00079,2025-01-11,1.15
O0001074,C00002,2025-01-05,141.9
O0001075,C00046,2025-01-03,3.66
O0001076,C00001,2025-01-22,336.84
O0001077,C00001,2025-01-21,554.46
O0001078,C00001,2025-01-06,264.19
O0001079,C00101,2025-01-24,45.11
O0001080,C00001,2025-01-16,115.33
O0001081,C00001,2025-01-04,276.18
O0001082,C00001,2025-01-01,245.79
O0001083,C00004,2025-01-04,192.7
O0001084,C00001,2025-01-03,197.8
O0001085,C00018,2025-01-19,250.79
O0001086,C00013,2025-01-17,106.34
O0001087,C00010,2025-01-07,209.74
O0001088,C00002,2025-01-21,240.26
O0001089,C00001,2025-01-04,132.64
O0001090,C00001,2025-01-07,235.55
O0001091,C00103,2025-01-03,53.55
O0001092,C00011,2025-01-13,312.72
O0001093,C00001,2025-01-17,52.23
O0001094,C00003,2025-01-13,71.48
O0001095,C00020,2025-01-25,98.55
O0001096,C00032,2025-01-24,113.16
O0001097,C00087,2025-01-12,17.68
O0001098,C00087,2025-01-14,3.27
O0001099,C00007,2025-01-23,408.94
O0001100,C00002,2025-01-10,22.52
O0001101,C00008,2025-01-20,396.22
O0001102,C00006,2025-01-12,46.75
O0001103,C00012,2025-01-06,287.09
O0001104,C00001,2025-01-14,365.0
O0001105,C00001,2025-01-16,135.73
O0001106,C00102,2025-01-22,7.31
O0001107,C00010,2025-01-21,588.03
O0001108,C00003,2025-01-23,15.2
O0001109,C00050,2025-01-03,157.61
O0001110,C00001,2025-01-28,72.12
O0001111,C00005,2025-01-20,227.76
O0001112,C00002,2025-01-20,154.94
O0001113,C00078,2025-01-13,12.51
O0001114,C00019,2025-01-15,117.19
O0001115,C00001,2025-01-21,268.59
O0001116,C00025,2025-01-11,32.54
O0001117,C00007,2025-01-25,422.5
O0001118,C00008,2025-01-20,164.27
O0001119,C00027,2025-01-24,82.06
O0001120,C00001,2025-01-22,147.35
O0001121,C00034,2025-01-26,159.69
O0001122,C00001,2025-01-24,845.43
O0001123,C00110,2025-01-05,4.87
O0001124,C00001,2025-01-22,88.13
O0001125,C00083,2025-01-14,13.16
O0001126,C00017,2025-01-12,110.78
O0001127,C00019,2025-01-24,167.16
O0001128,C00028,2025-01-14,155.07
O0001129,C00004,2025-01-14,511.33
O0001130,C00002,2025-01-06,380.44
O0001131,C00001,2025-01-21,605.89
O0001132,C00002,2025-01-14,346.02
O0001133,C00001,2025-01-03,191.78
O0001134,C00052,2025-01-25,46.37
O0001135,C00002,2025-01-17,96.21
O0001136,C00001,2025-01-21,386.55
O0001137,C00001,2025-01-19,4.43
O0001138,C00001,2025-01-18,257.35
O0001139,C00001,2025-01-11,124.62
O0001140,C00001,2025-01-01,279.98
O0001141,C00003,2025-01-06,635.44
O0001142,C00001,2025-01-23,488.19
O0001143,C00026,2025-01-28,8.97
O0001144,C00001,2025-01-18,127.5
O0001145,C00002,2025-01-04,237.22
O0001146,C00044,2025-01-10,171.24
O0001147,C00021,2025-01-04,88.25
O0001148,C00001,2025-01-18,245.49
O0001149,C00005,2025-01-02,562.21
O0001150,C00099,2025-01-15,23.38
O0001151,C00035,2025-01-12,2.7
O0001152,C00076,2025-01-05,96.82
O0001153,C00003,2025-01-23,380.0
O0001154,C00036,2025-01-06,21.52
O0001155,C00007,2025-01-07,322.29
O0001156,C00001,2025-01-02,99.27
O0001157,C00012,2025-01-22,311.11
O0001158,C00002,2025-01-03,3.02
O0001159,C00074,2025-01-07,31.72
O0001160,C00087,2025-01-20,14.97
O0001161,C00021,2025-01-11,135.03
O0001162,C00004,2025-01-13,48.28
O0001163,C00002,2025-01-28,126.88
O0001164,C00003,2025-01-28,380.83
O0001165,C00001,2025-01-22,512.48
O0001166,C00001,2025-01-06,37.33
O0001167,C00082,2025-01-13,15.84
O0001168,C00001,2025-01-15,321.67
O0001169,C00079,2025-01-16,22.05
O0001170,C00001,2025-01-20,178.09
O0001171,C00001,2025-01-09,208.52
O0001172,C00023,2025-01-28,67.77
O0001173,C00097,2025-01-21,17.43
O0001174,C00001,2025-01-14,266.11
O0001175,C00004,2025-01-25,566.77
O0001176,C00013,2025-01-18,253.88
O0001177,C00001,2025-01-21,153.11
O0001178,C00012,2025-01-22,124.88
O0001179,C00004,2025-01-10,16.18
O0001180,C00026,2025-01-09,7.51
O0001181,C00001,2025-01-03,140.3
O0001182,C00003,2025-01-14,293.41
O0001183,C00006,2025-01-23,178.37
O0001184,C00001,2025-01-15,225.59
O0001185,C00011,2025-01-01,645.65
O0001186,C00001,2025-01-03,156.57
O0001187,C00001,2025-01-16,7.37
O0001188,C00002,2025-01-20,498.57
O0001189,C00001,2025-01-06,453.11
O0001190,C00098,2025-01-19,77.83
O0001191,C00120,2025-01-16,59.68
O0001192,C00084,2025-01-25,4.67
O0001193,C00065,2025-01-14,31.36
O0001194,C00002,2025-01-09,268.72
O0001195,C00001,2025-01-03,353.06
O0001196,C00021,2025-01-11,54.04
O0001197,C00118,2025-01-12,0.7
O0001198,C00115,2025-01-07,49.92
O0001199,C00047,2025-01-07,83.66
O0001200,C00004,2025-01-11,38.54
O0001201,C00012,2025-01-17,21.28
O0001202,C00018,2025-01-19,152.77
O0001203,C00046,2025-01-12,101.53
O0001204,C00010,2025-01-04,101.13
O0001205,C00119,2025-01-07,3.29
O0001206,C00060,2025-01-10,29.44
O0001207,C00031,2025-01-14,79.82
O0001208,C00052,2025-01-22,106.74
O0001209,C00001,2025-01-03,157.89
O0001210,C00019,2025-01-11,129.47
O0001211,C00001,2025-01-28,149.44
O0001212,C00004,2025-01-28,196.03
O0001213,C00074,2025-01-07,10.05
O0001214,C00064,2025-01-07,26.61
O0001215,C00005,2025-01-08,149.4
O0001216,C00002,2025-01-16,438.94
O0001217,C00004,2025-01-19,352.98
O0001218,C00002,2025-01-20,273.25
O0001219,C00008,2025-01-10,9.23
O0001220,C00020,2025-01-13,100.73
O0001221,C00041,2025-01-28,30.14
O0001222,C00069,2025-01-10,85.54
O0001223,C00023,2025-01-27,109.52
O0001224,C00001,2025-01-27,822.06
O0001225,C00038,2025-01-28,242.96
O0001226,C00012,2025-01-16,204.73
O0001227,C00001,2025-01-12,349.35
O0001228,C00003,2025-01-19,188.46
O0001229,C00020,2025-01-13,87.31
O0001230,C00002,2025-01-04,6.62
O0001231,C00002,2025-01-18,49.96
O0001232,C00004,2025-01-06,475.87
O0001233,C00001,2025-01-08,461.43
O0001234,C00065,2025-01-02,28.25
O0001235,C00005,2025-01-10,162.74
O0001236,C00001,2025-01-14,433.25
O0001237,C00019,2025-01-11,9.76
O0001238,C00003,2025-01-10,132.21
O0001239,C00018,2025-01-14,112.68
O0001240,C00001,2025-01-25,279.63
O0001241,C00091,2025-01-18,6.83
O0001242,C00001,2025-01-09,402.76
O0001243,C00002,2025-01-21,188.42
O0001244,C00001,2025-01-09,20.84
O0001245,C00011,2025-01-08,6.67
O0001246,C00001,2025-01-15,82.81
O0001247,C00021,2025-01-15,116.19
O0001248,C00072,2025-01-24,3.28
O0001249,C00029,2025-01-05,123.41
O0001250,C00005,2025-01-24,260.79
O0001251,C00033,2025-01-03,17.74
O0001252,C00048,2025-01-12,21.94
O0001253,C00033,2025-01-21,4.2
O0001254,C00092,2025-01-01,72.11
O0001255,C00001,2025-01-18,695.18
O0001256,C00007,2025-01-07,305.62
O0001257,C00013,2025-01-14,192.62
O0001258,C00106,2025-01-21,42.8
O0001259,C00061,2025-01-22,19.69
O0001260,C00001,2025-01-06,242.22
O0001261,C00014,2025-01-12,32.21
O0001262,C00006,2025-01-24,413.05
O0001263,C00031,2025-01-22,96.73
O0001264,C00009,2025-01-06,99.01
O0001265,C00001,2025-01-10,76.43
O0001266,C00103,2025-01-06,18.92
O0001267,C00015,2025-01-03,230.74
O0001268,C00001,2025-01-05,289.31
O0001269,C00006,2025-01-16,414.63
O0001270,C00013,2025-01-04,256.69
O0001271,C00001,2025-01-05,677.96
O0001272,C00058,2025-01-17,4.63
O0001273,C00023,2025-01-18,5.92
O0001274,C00003,2025-01-27,58.24
O0001275,C00005,2025-01-04,228.05
O0001276,C00053,2025-01-14,14.96
O0001277,C00022,2025-01-25,54.55
O0001278,C00011,2025-01-27,153.09
O0001279,C00002,2025-01-27,142.92
O0001280,C00069,2025-01-14,15.15
O0001281,C00003,2025-01-01,564.09
O0001282,C00026,2025-01-07,57.92
O0001283,C00001,2025-01-17,245.14
O0001284,C00025,2025-01-09,196.11
O0001285,C00086,2025-01-19,6.41
O0001286,C00043,2025-01-16,8.2
O0001287,C00009,2025-01-12,362.54
O0001288,C00001,2025-01-03,183.16
O0001289,C00013,2025-01-12,266.94
O0001290,C00044,2025-01-17,203.22
O0001291,C00105,2025-01-01,31.39
O0001292,C00001,2025-01-17,25.89
O0001293,C00046,2025-01-09,105.66
O0001294,C00046,2025-01-18,117.1
O0001295,C00067,2025-01-08,12.23
O0001296,C00001,2025-01-24,38.39
O0001297,C00021,2025-01-05,129.07
O0001298,C00002,2025-01-12,246.06
O0001299,C00039,2025-01-09,87.69
O0001300,C00001,2025-01-20,220.37
O0001301,C00011,2025-02-19,431.31
O0001302,C00001,2025-02-14,284.11
O0001303,C00010,2025-02-06,315.62
O0001304,C00072,2025-02-27,37.87
O0001305,C00003,2025-02-16,92.17
O0001306,C00103,2025-02-24,42.83
O0001307,C00001,2025-02-20,53.64
O0001308,C00005,2025-02-06,273.17
O0001309,C00013,2025-02-04,120.52
O0001310,C00011,2025-02-12,129.66
O0001311,C00001,2025-02-03,293.94
O0001312,C00001,2025-02-23,524.67
O0001313,C00001,2025-02-12,117.56
O0001314,C00007,2025-02-09,169.4
O0001315,C00001,2025-02-03,127.24
O0001316,C00054,2025-02-13,72.54
O0001317,C00006,2025-02-22,354.73
O0001318,C00001,2025-02-28,284.32
O0001319,C00002,2025-02-26,175.26
O0001320,C00001,2025-02-09,435.85
O0001321,C00001,2025-02-28,29.7
O0001322,C00057,2025-02-24,33.36
O0001323,C00013,2025-02-25,407.62
O0001324,C00021,2025-02-28,25.3
O0001325,C00010,2025-02-07,6.27
O0001326,C00001,2025-02-12,329.55
O0001327,C00064,2025-02-16,34.21
O0001328,C00001,2025-02-03,29.37
O0001329,C00049,2025-02-21,63.69
O0001330,C00001,2025-02-27,452.81
O0001331,C00088,2025-02-12,23.71
O0001332,C00001,2025-02-10,155.46
O0001333,C00003,2025-02-15,291.88
O0001334,C00012,2025-02-23,94.75
O0001335,C00001,2025-02-22,256.78
O0001336,C00013,2025-02-01,35.54
O0001337,C00008,2025-02-20,599.72
O0001338,C00014,2025-02-18,139.31
O0001339,C00075,2025-02-16,69.91
O0001340,C00027,2025-02-03,207.7
O0001341,C00004,2025-02-10,7.78
O0001342,C00005,2025-02-08,367.91
O0001343,C00023,2025-02-20,81.08
O0001344,C00015,2025-02-20,478.99
O0001345,C00105,2025-02-09,55.55
O0001346,C00001,2025-02-28,7.28
