Journal_ID,Posting_Date,GL_Account,Account_Type,Cost_Center,Profit_Center,Amount,Currency,Fiscal_Period,Fiscal_Year
JRN0000305,2025-11-07,5000,COGS,CC0006,PC006,-11327.45,USD,11,2025
JRN0000306,2026-06-19,5000,COGS,CC0018,PC008,-3673.64,USD,6,2026
JRN0000307,2026-06-02,5000,COGS,CC0017,PC007,-33443.34,USD,6,2026
JRN0000308,2026-06-23,5000,COGS,CC0019,PC009,-34344.87,USD,6,2026
JRN0000309,2025-10-03,6100,Operating Expense,CC0001,PC001,-43788.21,USD,10,2025
JRN0000310,2026-06-13,5000,COGS,CC0002,PC002,-42658.01,USD,6,2026
JRN0000311,2026-05-14,6100,Operating Expense,CC0010,PC010,-12996.39,USD,5,2026
JRN0000312,2026-07-06,6200,Operating Expense,CC0014,PC004,-27778.91,USD,7,2026
JRN0000313,2025-06-25,5000,COGS,CC0020,PC010,-19649.83,USD,6,2025
JRN0000314,2025-05-04,5000,COGS,CC0016,PC006,-41425.52,USD,5,2025
JRN0000315,2026-06-03,4000,Revenue,CC0009,PC009,39416.83,USD,6,2026
JRN0000316,2026-06-19,6100,Operating Expense,CC0010,PC010,-13891.21,USD,6,2026
JRN0000317,2025-09-28,5000,COGS,CC0007,PC007,-49845.39,USD,9,2025
JRN0000318,2026-06-30,5000,COGS,CC0007,PC007,-20853.18,USD,6,2026
JRN0000319,2025-03-04,4000,Revenue,CC0016,PC006,9965.58,USD,3,2025
JRN0000320,2025-01-22,6100,Operating Expense,CC0019,PC009,-47499.16,USD,1,2025
JRN0000321,2026-01-24,4000,Revenue,CC0006,PC006,16602.51,USD,1,2026
JRN0000322,2026-04-26,5000,COGS,CC0012,PC002,-16647.92,USD,4,2026
JRN0000323,2026-05-29,6100,Operating Expense,CC0014,PC004,-13094.47,USD,5,2026
JRN0000324,2026-11-05,5000,COGS,CC0015,PC005,-3995.17,USD,11,2026
JRN0000325,2026-03-08,5000,COGS,CC0009,PC009,-38598.26,USD,3,2026
JRN0000326,2026-12-01,4000,Revenue,CC0016,PC006,21620.78,USD,12,2026
JRN0000327,2025-09-07,5000,COGS,CC0014,PC004,-1796.08,USD,9,2025
JRN0000328,2026-04-10,6100,Operating Expense,CC0007,PC007,-44711.18,USD,4,2026
JRN0000329,2025-05-27,4000,Revenue,CC0012,PC002,34435.75,USD,5,2025
JRN0000330,2025-10-12,6200,Operating Expense,CC0004,PC004,-29649.49,USD,10,2025
JRN0000331,2026-07-23,4000,Revenue,CC0002,PC002,17437.66,USD,7,2026
JRN0000332,2025-08-10,5000,COGS,CC0020,PC010,-34062.45,USD,8,2025
JRN0000333,2025-06-23,5000,COGS,CC0020,PC010,-37271.7,USD,6,2025
JRN0000334,2025-03-25,6200,Operating Expense,CC0015,PC005,-8647.36,USD,3,2025
JRN0000335,2025-06-06,5000,COGS,CC0009,PC009,-12085.34,USD,6,2025
JRN0000336,2026-01-13,5000,COGS,CC0008,PC008,-22524.52,USD,1,2026
JRN0000337,2026-01-30,4000,Revenue,CC0003,PC003,2788.63,USD,1,2026
JRN0000338,2025-07-15,4000,Revenue,CC0007,PC007,37083.64,USD,7,2025
JRN0000339,2025-12-18,6200,Operating Expense,CC0012,PC002,-11894.08,USD,12,2025
JRN0000340,2025-07-05,5000,COGS,CC0002,PC002,-26541.16,USD,7,2025
JRN0000341,2026-11-07,4000,Revenue,CC0011,PC001,29448.77,USD,11,2026
JRN0000342,2026-08-15,4000,Revenue,CC0005,PC005,3784.36,USD,8,2026
JRN0000343,2026-08-21,6200,Operating Expense,CC0011,PC001,-34421.52,USD,8,2026
JRN0000344,2026-07-03,4000,Revenue,CC0015,PC005,21798.2,USD,7,2026
JRN0000345,2025-06-29,4000,Revenue,CC0011,PC001,25492.06,USD,6,2025
JRN0000346,2025-08-04,6100,Operating Expense,CC0015,PC005,-8145.65,USD,8,2025
JRN0000347,2025-02-21,5000,COGS,CC0005,PC005,-24109.76,USD,2,2025
JRN0000348,2025-09-12,5000,COGS,CC0002,PC002,-28768.89,USD,9,2025
JRN0000349,2026-05-03,4000,Revenue,CC0003,PC003,35741.57,USD,5,2026
JRN0000350,2026-03-29,6200,Operating Expense,CC0014,PC004,-17692.61,USD,3,2026
JRN0000351,2026-05-27,6200,Operating Expense,CC0012,PC002,-312.54,USD,5,2026
JRN0000352,2026-11-14,5000,COGS,CC0017,PC007,-45422.25,USD,11,2026
JRN0000353,2026-01-08,6200,Operating Expense,CC0004,PC004,-9759.43,USD,1,2026
JRN0000354,2026-04-01,5000,COGS,CC0008,PC008,-33663.36,USD,4,2026
JRN0000355,2025-06-29,6200,Operating Expense,CC0003,PC003,-44756.54,USD,6,2025
JRN0000356,2026-02-02,4000,Revenue,CC0005,PC005,24275.46,USD,2,2026
JRN0000357,2026-01-20,5000,COGS,CC0006,PC006,-42643.39,USD,1,2026
JRN0000358,2025-03-02,6200,Operating Expense,CC0004,PC004,-25214.01,USD,3,2025
JRN0000359,2025-11-15,6100,Operating Expense,CC0011,PC001,-33395.52,USD,11,2025
JRN0000360,2025-09-30,6100,Operating Expense,CC0009,PC009,-33038.7,USD,9,2025
JRN0000361,2026-03-28,6200,Operating Expense,CC0007,PC007,-44562.78,USD,3,2026
JRN0000362,2026-07-23,5000,COGS,CC0013,PC003,-5551.23,USD,7,2026
JRN0000363,2026-05-23,4000,Revenue,CC0019,PC009,7277.86,USD,5,2026
JRN0000364,2026-02-07,6100,Operating Expense,CC0004,PC004,-40166.51,USD,2,2026
JRN0000365,2025-12-23,5000,COGS,CC0014,PC004,-15307.36,USD,12,2025
JRN0000366,2025-09-26,4000,Revenue,CC0009,PC009,29242.75,USD,9,2025
JRN0000367,2025-01-12,4000,Revenue,CC0007,PC007,38822.15,USD,1,2025
JRN0000368,2026-12-22,6200,Operating Expense,CC0006,PC006,-47212.34,USD,12,2026
JRN0000369,2026-08-18,5000,COGS,CC0017,PC007,-2059.81,USD,8,2026
JRN0000370,2026-04-03,4000,Revenue,CC0002,PC002,14616.28,USD,4,2026
JRN0000371,2025-11-10,6200,Operating Expense,CC0010,PC010,-45935.72,USD,11,2025
JRN0000372,2026-04-14,6200,Operating Expense,CC0004,PC004,-1329.08,USD,4,2026
JRN0000373,2025-11-24,6200,Operating Expense,CC0009,PC009,-18662.72,USD,11,2025
JRN0000374,2025-09-21,6100,Operating Expense,CC0006,PC006,-42950.3,USD,9,2025
JRN0000375,2025-05-27,6200,Operating Expense,CC0002,PC002,-1664.28,USD,5,2025
JRN0000376,2025-01-08,6100,Operating Expense,CC0007,PC007,-26452.62,USD,1,2025
JRN0000377,2025-03-31,5000,COGS,CC0006,PC006,-10401.25,USD,3,2025
JRN0000378,2025-01-05,6100,Operating Expense,CC0016,PC006,-44717.85,USD,1,2025
JRN0000379,2026-07-28,5000,COGS,CC0009,PC009,-49552.18,USD,7,2026
JRN0000380,2025-04-27,6200,Operating Expense,CC0019,PC009,-12971.43,USD,4,2025
JRN0000381,2025-10-10,6200,Operating Expense,CC0015,PC005,-13482.3,USD,10,2025
JRN0000382,2025-06-26,6200,Operating Expense,CC0019,PC009,-34989.75,USD,6,2025
JRN0000383,2026-10-19,5000,COGS,CC0004,PC004,-9165.9,USD,10,2026
JRN0000384,2026-06-23,6100,Operating Expense,CC0002,PC002,-6165.56,USD,6,2026
JRN0000385,2026-05-04,4000,Revenue,CC0012,PC002,36368.23,USD,5,2026
JRN0000386,2025-08-15,6100,Operating Expense,CC0017,PC007,-8654.13,USD,8,2025
JRN0000387,2025-03-12,4000,Revenue,CC0003,PC003,39271.96,USD,3,2025
JRN0000388,2026-07-17,5000,COGS,CC0012,PC002,-43141.02,USD,7,2026
JRN0000389,2026-04-30,5000,COGS,CC0018,PC008,-13144.32,USD,4,2026
JRN0000390,2026-02-21,6100,Operating Expense,CC0001,PC001,-40532.49,USD,2,2026
JRN0000391,2026-05-15,6200,Operating Expense,CC0014,PC004,-27597.36,USD,5,2026
JRN0000392,2026-12-02,4000,Revenue,CC0010,PC010,28562.24,USD,12,2026
JRN0000393,2025-01-16,4000,Revenue,CC0018,PC008,33968.99,USD,1,2025
JRN0000394,2026-03-20,6200,Operating Expense,CC0006,PC006,-1007.1,USD,3,2026
JRN0000395,2026-06-02,5000,COGS,CC0004,PC004,-13293.39,USD,6,2026
JRN0000396,2025-03-02,5000,COGS,CC0010,PC010,-8307.16,USD,3,2025
JRN0000397,2025-03-13,6100,Operating Expense,CC0012,PC002,-18369.23,USD,3,2025
JRN0000398,2025-05-18,4000,Revenue,CC0001,PC001,30122.79,USD,5,2025
JRN0000399,2025-10-16,5000,COGS,CC0012,PC002,-12868.54,USD,10,2025
JRN0000400,2025-01-15,6200,Operating Expense,CC0004,PC004,-3260.86,USD,1,2025
JRN0000401,2025-09-27,4000,Revenue,CC0004,PC004,6768.05,USD,9,2025
JRN0000402,2026-06-03,4000,Revenue,CC0015,PC005,37373.61,USD,6,2026
JRN0000403,2026-05-04,5000,COGS,CC0019,PC009,-25783.17,USD,5,2026
JRN0000404,2026-09-15,4000,Revenue,CC0002,PC002,38870.86,USD,9,2026
JRN0000405,2025-01-03,5000,COGS,CC0006,PC006,-43809.3,USD,1,2025
JRN0000406,2026-05-04,5000,COGS,CC0006,PC006,-2761.02,USD,5,2026
JRN0000407,2025-09-03,6100,Operating Expense,CC0014,PC004,-38760.43,USD,9,2025
JRN0000408,2026-03-13,5000,COGS,CC0008,PC008,-28492.36,USD,3,2026
JRN0000409,2025-07-14,6100,Operating Expense,CC0002,PC002,-27177.86,USD,7,2025
JRN0000410,2026-11-06,4000,Revenue,CC0004,PC004,8100.32,USD,11,2026
JRN0000411,2026-05-08,6200,Operating Expense,CC0019,PC009,-12839.19,USD,5,2026
JRN0000412,2025-05-13,4000,Revenue,CC0015,PC005,32661.11,USD,5,2025
JRN0000413,2025-12-06,6100,Operating Expense,CC0004,PC004,-11659.12,USD,12,2025
JRN0000414,2026-11-24,6100,Operating Expense,CC0003,PC003,-14520.37,USD,11,2026
JRN0000415,2026-08-04,6100,Operating Expense,CC0003,PC003,-46573.15,USD,8,2026
JRN0000416,2026-07-17,4000,Revenue,CC0014,PC004,10057.88,USD,7,2026
JRN0000417,2025-04-16,4000,Revenue,CC0002,PC002,2490.08,USD,4,2025
JRN0000418,2025-08-18,4000,Revenue,CC0017,PC007,49290.72,USD,8,2025
JRN0000419,2026-07-09,4000,Revenue,CC0014,PC004,44301.81,USD,7,2026
JRN0000420,2025-07-28,6200,Operating Expense,CC0014,PC004,-1635.39,USD,7,2025
JRN0000421,2026-12-03,6200,Operating Expense,CC0007,PC007,-39144.64,USD,12,2026
JRN0000422,2026-03-17,5000,COGS,CC0003,PC003,-7295.25,USD,3,2026
JRN0000423,2026-08-14,5000,COGS,CC0011,PC001,-21807.96,USD,8,2026
JRN0000424,2025-06-09,5000,COGS,CC0013,PC003,-28624.91,USD,6,2025
JRN0000425,2026-11-19,6200,Operating Expense,CC0020,PC010,-13506.65,USD,11,2026
JRN0000426,2026-10-14,4000,Revenue,CC0001,PC001,6662.46,USD,10,2026
JRN0000427,2026-06-05,6100,Operating Expense,CC0002,PC002,-48684.23,USD,6,2026
JRN0000428,2026-01-16,6100,Operating Expense,CC0006,PC006,-15930.04,USD,1,2026
JRN0000429,2026-06-25,6100,Operating Expense,CC0014,PC004,-23118.57,USD,6,2026
JRN0000430,2025-04-07,6200,Operating Expense,CC0020,PC010,-8317.88,USD,4,2025
JRN0000431,2026-12-24,4000,Revenue,CC0017,PC007,9102.32,USD,12,2026
JRN0000432,2025-06-18,6100,Operating Expense,CC0015,PC005,-3982.53,USD,6,2025
JRN0000433,2026-06-22,6200,Operating Expense,CC0019,PC009,-18550.58,USD,6,2026
JRN0000434,2025-06-06,6100,Operating Expense,CC0005,PC005,-21941.6,USD,6,2025
JRN0000435,2025-11-10,5000,COGS,CC0008,PC008,-4246.62,USD,11,2025
JRN0000436,2026-01-30,6200,Operating Expense,CC0005,PC005,-24932.49,USD,1,2026
JRN0000437,2026-11-09,6200,Operating Expense,CC0017,PC007,-5359.19,USD,11,2026
JRN0000438,2026-11-10,4000,Revenue,CC0003,PC003,15829.13,USD,11,2026
JRN0000439,2025-09-03,4000,Revenue,CC0015,PC005,36318.95,USD,9,2025
JRN0000440,2026-10-19,6100,Operating Expense,CC0017,PC007,-27529.42,USD,10,2026
JRN0000441,2025-08-17,4000,Revenue,CC0009,PC009,15908.26,USD,8,2025
JRN0000442,2025-03-24,6200,Operating Expense,CC0017,PC007,-9835.64,USD,3,2025
JRN0000443,2026-01-18,6100,Operating Expense,CC0005,PC005,-10229.76,USD,1,2026
JRN0000444,2026-08-07,6200,Operating Expense,CC0012,PC002,-18583.74,USD,8,2026
JRN0000445,2026-05-04,6100,Operating Expense,CC0001,PC001,-19505.57,USD,5,2026
JRN0000446,2026-09-19,5000,COGS,CC0013,PC003,-6753.45,USD,9,2026
JRN0000447,2025-11-15,5000,COGS,CC0018,PC008,-1552.16,USD,11,2025
JRN0000448,2025-06-30,4000,Revenue,CC0005,PC005,11632.75,USD,6,2025
JRN0000449,2025-12-12,6200,Operating Expense,CC0002,PC002,-33497.26,USD,12,2025
JRN0000450,2026-09-19,5000,COGS,CC0015,PC005,-24064.53,USD,9,2026
JRN0000451,2025-08-26,6200,Operating Expense,CC0005,PC005,-31690.55,USD,8,2025
JRN0000452,2025-12-02,5000,COGS,CC0020,PC010,-13288.15,USD,12,2025
JRN0000453,2026-12-14,5000,COGS,CC0007,PC007,-7381.07,USD,12,2026
JRN0000454,2025-09-23,6200,Operating Expense,CC0001,PC001,-46128.69,USD,9,2025
JRN0000455,2026-09-18,6100,Operating Expense,CC0008,PC008,-14091.28,USD,9,2026
JRN0000456,2025-06-02,5000,COGS,CC0015,PC005,-19555.62,USD,6,2025
JRN0000457,2026-06-04,6200,Operating Expense,CC0004,PC004,-23829.54,USD,6,2026
JRN0000458,2026-05-21,5000,COGS,CC0013,PC003,-24681.96,USD,5,2026
JRN0000459,2026-08-07,6100,Operating Expense,CC0012,PC002,-30203.47,USD,8,2026
JRN0000460,2025-01-04,4000,Revenue,CC0013,PC003,25118.04,USD,1,2025
JRN0000461,2026-11-03,6100,Operating Expense,CC0012,PC002,-21887.04,USD,11,2026
JRN0000462,2025-05-07,6200,Operating Expense,CC0006,PC006,-3770.3,USD,5,2025
JRN0000463,2026-05-24,6100,Operating Expense,CC0014,PC004,-32658.49,USD,5,2026
JRN0000464,2026-07-07,4000,Revenue,CC0004,PC004,15849.34,USD,7,2026
JRN0000465,2026-06-28,5000,COGS,CC0011,PC001,-46226.72,USD,6,2026
JRN0000466,2025-05-04,6100,Operating Expense,CC0020,PC010,-20397.37,USD,5,2025
JRN0000467,2026-11-02,6100,Operating Expense,CC0004,PC004,-44794.22,USD,11,2026
JRN0000468,2026-05-06,6100,Operating Expense,CC0004,PC004,-25034.35,USD,5,2026
JRN0000469,2025-04-02,4000,Revenue,CC0017,PC007,27619.86,USD,4,2025
JRN0000470,2026-03-16,4000,Revenue,CC0008,PC008,23075.35,USD,3,2026
JRN0000471,2026-10-20,5000,COGS,CC0014,PC004,-33395.45,USD,10,2026
JRN0000472,2026-04-16,5000,COGS,CC0004,PC004,-7570.63,USD,4,2026
JRN0000473,2025-04-14,6100,Operating Expense,CC0016,PC006,-18030.84,USD,4,2025
JRN0000474,2026-08-06,4000,Revenue,CC0007,PC007,27144.35,USD,8,2026
JRN0000475,2025-08-26,5000,COGS,CC0015,PC005,-40353.65,USD,8,2025
JRN0000476,2025-10-03,6100,Operating Expense,CC0003,PC003,-44802.26,USD,10,2025
JRN0000477,2025-01-19,6200,Operating Expense,CC0014,PC004,-33455.11,USD,1,2025
JRN0000478,2026-03-18,6100,Operating Expense,CC0015,PC005,-46173.97,USD,3,2026
JRN0000479,2025-01-26,5000,COGS,CC0020,PC010,-35224.7,USD,1,2025
JRN0000480,2026-08-04,4000,Revenue,CC0016,PC006,25986.2,USD,8,2026
JRN0000481,2025-11-07,6200,Operating Expense,CC0010,PC010,-2099.83,USD,11,2025
JRN0000482,2025-11-13,6100,Operating Expense,CC0001,PC001,-45680.33,USD,11,2025
JRN0000483,2026-07-27,5000,COGS,CC0009,PC009,-6347.9,USD,7,2026
JRN0000484,2026-11-15,6100,Operating Expense,CC0011,PC001,-34360.42,USD,11,2026
JRN0000485,2026-05-03,6100,Operating Expense,CC0019,PC009,-28311.06,USD,5,2026
JRN0000486,2025-07-15,6100,Operating Expense,CC0019,PC009,-10090.07,USD,7,2025
JRN0000487,2026-07-31,6200,Operating Expense,CC0010,PC010,-37966.1,USD,7,2026
JRN0000488,2026-10-16,6100,Operating Expense,CC0006,PC006,-16559.53,USD,10,2026
JRN0000489,2025-07-03,5000,COGS,CC0020,PC010,-3910.96,USD,7,2025
JRN0000490,2026-02-13,5000,COGS,CC0010,PC010,-32180.41,USD,2,2026
JRN0000491,2026-07-04,6200,Operating Expense,CC0005,PC005,-40707.18,USD,7,2026
JRN0000492,2025-03-18,6200,Operating Expense,CC0004,PC004,-6711.48,USD,3,2025
JRN0000493,2026-07-09,5000,COGS,CC0020,PC010,-32647.39,USD,7,2026
JRN0000494,2025-04-16,5000,COGS,CC0019,PC009,-17578.9,USD,4,2025
JRN0000495,2025-09-06,5000,COGS,CC0017,PC007,-45614.78,USD,9,2025
JRN0000496,2025-05-30,5000,COGS,CC0007,PC007,-33806.54,USD,5,2025
JRN0000497,2025-03-22,6200,Operating Expense,CC0019,PC009,-31888.37,USD,3,2025
JRN0000498,2025-02-26,6200,Operating Expense,CC0004,PC004,-47520.57,USD,2,2025
JRN0000499,2026-01-28,6100,Operating Expense,CC0010,PC010,-37690.9,USD,1,2026
JRN0000500,2026-09-21,5000,COGS,CC0007,PC007,-766.82,USD,9,2026
JRN0000501,2025-05-05,4000,Revenue,CC0014,PC004,49393.62,USD,5,2025
JRN0000502,2026-11-10,6200,Operating Expense,CC0009,PC009,-16276.99,USD,11,2026
JRN0000503,2025-07-03,6100,Operating Expense,CC0018,PC008,-22958.22,USD,7,2025
JRN0000504,2026-05-06,6100,Operating Expense,CC0016,PC006,-16482.13,USD,5,2026
JRN0000505,2025-04-18,4000,Revenue,CC0015,PC005,33901.19,USD,4,2025
JRN0000506,2026-01-18,6100,Operating Expense,CC0006,PC006,-32479.25,USD,1,2026
JRN0000507,2026-07-10,6100,Operating Expense,CC0002,PC002,-37934.65,USD,7,2026
JRN0000508,2025-06-17,5000,COGS,CC0008,PC008,-14718.0,USD,6,2025
JRN0000509,2026-04-22,5000,COGS,CC0019,PC009,-24668.07,USD,4,2026
JRN0000510,2026-10-22,6100,Operating Expense,CC0012,PC002,-16433.09,USD,10,2026
JRN0000511,2026-11-21,4000,Revenue,CC0015,PC005,24300.39,USD,11,2026
JRN0000512,2026-08-24,4000,Revenue,CC0002,PC002,35668.92,USD,8,2026
JRN0000513,2025-03-19,6200,Operating Expense,CC0014,PC004,-2294.72,USD,3,2025
JRN0000514,2025-10-11,6200,Operating Expense,CC0018,PC008,-1747.75,USD,10,2025
JRN0000515,2025-12-22,6200,Operating Expense,CC0010,PC010,-24403.95,USD,12,2025
JRN0000516,2025-01-21,6100,Operating Expense,CC0018,PC008,-44689.82,USD,1,2025
JRN0000517,2026-12-02,4000,Revenue,CC0007,PC007,45516.59,USD,12,2026
JRN0000518,2025-07-25,6100,Operating Expense,CC0007,PC007,-44294.54,USD,7,2025
JRN0000519,2026-04-22,6100,Operating Expense,CC0002,PC002,-14972.37,USD,4,2026
JRN0000520,2025-03-16,5000,COGS,CC0003,PC003,-7918.67,USD,3,2025
JRN0000521,2025-01-21,5000,COGS,CC0004,PC004,-38007.36,USD,1,2025
JRN0000522,2025-10-28,4000,Revenue,CC0014,PC004,19059.44,USD,10,2025
JRN0000523,2026-09-20,4000,Revenue,CC0010,PC010,32530.5,USD,9,2026
JRN0000524,2026-09-15,4000,Revenue,CC0003,PC003,36127.33,USD,9,2026
JRN0000525,2025-04-05,4000,Revenue,CC0012,PC002,28491.41,USD,4,2025
JRN0000526,2025-10-30,6100,Operating Expense,CC0005,PC005,-41357.75,USD,10,2025
JRN0000527,2025-07-13,6200,Operating Expense,CC0003,PC003,-35370.4,USD,7,2025
JRN0000528,2026-04-25,5000,COGS,CC0014,PC004,-43390.32,USD,4,2026
JRN0000529,2026-11-01,6200,Operating Expense,CC0017,PC007,-23641.89,USD,11,2026
JRN0000530,2025-01-01,6200,Operating Expense,CC0006,PC006,-45117.07,USD,1,2025
JRN0000531,2025-09-12,5000,COGS,CC0018,PC008,-14711.13,USD,9,2025
JRN0000532,2025-08-12,6100,Operating Expense,CC0018,PC008,-20584.87,USD,8,2025
JRN0000533,2025-04-13,6200,Operating Expense,CC0004,PC004,-36287.16,USD,4,2025
JRN0000534,2026-04-06,5000,COGS,CC0004,PC004,-11829.54,USD,4,2026
JRN0000535,2026-04-24,4000,Revenue,CC0017,PC007,28338.4,USD,4,2026
JRN0000536,2025-09-03,6200,Operating Expense,CC0017,PC007,-27642.95,USD,9,2025
JRN0000537,2025-06-25,6200,Operating Expense,CC0007,PC007,-25648.54,USD,6,2025
JRN0000538,2025-08-07,6200,Operating Expense,CC0014,PC004,-23405.13,USD,8,2025
JRN0000539,2026-02-12,4000,Revenue,CC0002,PC002,36906.13,USD,2,2026
JRN0000540,2026-12-16,4000,Revenue,CC0013,PC003,24286.48,USD,12,2026
JRN0000541,2025-05-16,6200,Operating Expense,CC0019,PC009,-678.99,USD,5,2025
JRN0000542,2026-04-02,6200,Operating Expense,CC0010,PC010,-44575.86,USD,4,2026
JRN0000543,2025-05-13,6200,Operating Expense,CC0008,PC008,-48238.26,USD,5,2025
JRN0000544,2025-07-04,5000,COGS,CC0012,PC002,-38672.92,USD,7,2025
JRN0000545,2025-12-20,4000,Revenue,CC0019,PC009,31116.87,USD,12,2025
JRN0000546,2025-11-10,4000,Revenue,CC0015,PC005,16671.59,USD,11,2025
JRN0000547,2026-08-04,6200,Operating Expense,CC0002,PC002,-3203.73,USD,8,2026
JRN0000548,2026-09-02,4000,Revenue,CC0015,PC005,44084.15,USD,9,2026
JRN0000549,2025-04-03,6100,Operating Expense,CC0020,PC010,-37545.56,USD,4,2025
JRN0000550,2025-08-11,6100,Operating Expense,CC0018,PC008,-18050.75,USD,8,2025
JRN0000551,2025-11-17,6100,Operating Expense,CC0009,PC009,-20510.52,USD,11,2025
JRN0000552,2025-12-11,5000,COGS,CC0016,PC006,-4859.52,USD,12,2025
JRN0000553,2025-07-05,4000,Revenue,CC0017,PC007,29591.56,USD,7,2025
JRN0000554,2025-08-08,4000,Revenue,CC0010,PC010,8965.8,USD,8,2025
JRN0000555,2026-09-23,6200,Operating Expense,CC0018,PC008,-24237.0,USD,9,2026
JRN0000556,2026-09-25,4000,Revenue,CC0004,PC004,38666.59,USD,9,2026
JRN0000557,2025-04-19,6200,Operating Expense,CC0019,PC009,-2717.31,USD,4,2025
JRN0000558,2025-04-29,5000,COGS,CC0019,PC009,-19550.44,USD,4,2025
JRN0000559,2026-03-25,6100,Operating Expense,CC0019,PC009,-12225.02,USD,3,2026
JRN0000560,2025-08-11,5000,COGS,CC0011,PC001,-42479.62,USD,8,2025
JRN0000561,2026-05-11,4000,Revenue,CC0006,PC006,36474.95,USD,5,2026
JRN0000562,2025-12-19,5000,COGS,CC0014,PC004,-23513.64,USD,12,2025
JRN0000563,2025-08-31,6200,Operating Expense,CC0007,PC007,-24207.63,USD,8,2025
JRN0000564,2026-01-09,4000,Revenue,CC0019,PC009,29651.84,USD,1,2026
JRN0000565,2025-05-06,6200,Operating Expense,CC0020,PC010,-34795.71,USD,5,2025
JRN0000566,2025-05-06,4000,Revenue,CC0017,PC007,31791.81,USD,5,2025
JRN0000567,2026-09-10,6200,Operating Expense,CC0011,PC001,-25019.76,USD,9,2026
JRN0000568,2025-03-24,6100,Operating Expense,CC0017,PC007,-19946.46,USD,3,2025
JRN0000569,2026-09-24,6200,Operating Expense,CC0018,PC008,-38150.91,USD,9,2026
JRN0000570,2026-01-03,4000,Revenue,CC0015,PC005,23048.48,USD,1,2026
JRN0000571,2026-05-09,5000,COGS,CC0001,PC001,-26113.6,USD,5,2026
JRN0000572,2026-05-25,6100,Operating Expense,CC0019,PC009,-30162.69,USD,5,2026
JRN0000573,2026-10-12,5000,COGS,CC0005,PC005,-36564.87,USD,10,2026
JRN0000574,2026-02-27,6100,Operating Expense,CC0009,PC009,-44650.65,USD,2,2026
JRN0000575,2026-06-02,6200,Operating Expense,CC0018,PC008,-11070.73,USD,6,2026
JRN0000576,2025-04-03,5000,COGS,CC0008,PC008,-41869.79,USD,4,2025
JRN0000577,2026-04-02,4000,Revenue,CC0018,PC008,35891.53,USD,4,2026
JRN0000578,2025-07-06,4000,Revenue,CC0016,PC006,38461.5,USD,7,2025
JRN0000579,2026-07-01,4000,Revenue,CC0017,PC007,33580.72,USD,7,2026
JRN0000580,2026-04-20,6100,Operating Expense,CC0010,PC010,-38997.65,USD,4,2026
JRN0000581,2026-11-01,5000,COGS,CC0004,PC004,-39108.8,USD,11,2026
JRN0000582,2026-05-08,5000,COGS,CC0010,PC010,-27945.7,USD,5,2026
JRN0000583,2026-06-20,4000,Revenue,CC0014,PC004,28157.21,USD,6,2026
JRN0000584,2026-02-23,4000,Revenue,CC0005,PC005,26090.03,USD,2,2026
JRN0000585,2026-04-17,4000,Revenue,CC0001,PC001,43032.47,USD,4,2026
JRN0000586,2026-03-30,6100,Operating Expense,CC0015,PC005,-26046.21,USD,3,2026
JRN0000587,2026-10-29,4000,Revenue,CC0004,PC004,4062.46,USD,10,2026
JRN0000588,2025-04-20,6200,Operating Expense,CC0011,PC001,-42854.82,USD,4,2025
JRN0000589,2026-11-05,5000,COGS,CC0013,PC003,-14850.7,USD,11,2026
JRN0000590,2026-01-24,4000,Revenue,CC0005,PC005,12393.37,USD,1,2026
JRN0000591,2025-03-28,4000,Revenue,CC0019,PC009,2888.03,USD,3,2025
JRN0000592,2025-04-02,6100,Operating Expense,CC0009,PC009,-8679.09,USD,4,2025
JRN0000593,2026-06-08,5000,COGS,CC0008,PC008,-28592.52,USD,6,2026
JRN0000594,2026-02-25,6100,Operating Expense,CC0006,PC006,-22275.99,USD,2,2026
JRN0000595,2026-02-16,5000,COGS,CC0004,PC004,-4116.43,USD,2,2026
JRN0000596,2025-09-25,6100,Operating Expense,CC0001,PC001,-44904.72,USD,9,2025
JRN0000597,2026-06-12,6200,Operating Expense,CC0010,PC010,-46653.3,USD,6,2026
JRN0000598,2026-09-02,6200,Operating Expense,CC0013,PC003,-5109.55,USD,9,2026
JRN0000599,2026-10-27,6100,Operating Expense,CC0001,PC001,-29595.07,USD,10,2026
JRN0000600,2025-06-27,5000,COGS,CC0003,PC003,-44926.23,USD,6,2025
JRN0000601,2026-04-26,6200,Operating Expense,CC0014,PC004,-6999.4,USD,4,2026
JRN0000602,2025-11-30,6200,Operating Expense,CC0002,PC002,-39398.39,USD,11,2025
JRN0000603,2025-12-21,6100,Operating Expense,CC0014,PC004,-41354.96,USD,12,2025
JRN0000604,2025-01-05,6100,Operating Expense,CC0005,PC005,-13656.89,USD,1,2025
JRN0000605,2025-08-11,6200,Operating Expense,CC0018,PC008,-40333.04,USD,8,2025
JRN0000606,2026-02-14,4000,Revenue,CC0010,PC010,21394.73,USD,2,2026
JRN0000607,2026-05-25,6200,Operating Expense,CC0010,PC010,-12778.53,USD,5,2026
JRN0000608,2026-09-24,4000,Revenue,CC0012,PC002,38905.36,USD,9,2026
