Commission_ID,Transaction_ID,Invoice_Line_ID,Sales_Rep_ID,Customer_ID,Product_ID,Commission_Date,Commission_Type,Commission_Rate,Commission_Amount
COM0000280,T0000280,IL0000280,SR040,C00425,P0123,2025-04-14,New Account,0.0463,12.91
COM0000281,T0000281,IL0000281,SR001,C00455,P0097,2025-06-24,Accelerator,0.0424,10.2
COM0000282,T0000282,IL0000282,SR002,C00085,P0112,2026-11-01,Accelerator,0.0452,2.34
COM0000283,T0000283,IL0000283,SR003,C00153,P0061,2025-10-16,New Account,0.0173,2.19
COM0000284,T0000284,IL0000284,SR004,C00308,P0123,2026-10-03,Accelerator,0.0479,2.49
COM0000285,T0000285,IL0000285,SR005,C00459,P0068,2026-05-16,Standard,0.0428,55.1
COM0000286,T0000286,IL0000286,SR006,C00289,P0016,2025-10-03,Standard,0.0319,2.49
COM0000287,T0000287,IL0000287,SR007,C00215,P0138,2026-06-20,Accelerator,0.0436,121.31
COM0000288,T0000288,IL0000288,SR008,C00347,P0038,2026-08-09,New Account,0.0418,20.75
COM0000289,T0000289,IL0000289,SR009,C00104,P0038,2026-03-22,Accelerator,0.0254,13.0
COM0000290,T0000290,IL0000290,SR010,C00235,P0004,2026-06-17,Accelerator,0.0322,76.98
COM0000291,T0000291,IL0000291,SR011,C00289,P0026,2025-04-19,Standard,0.0525,130.91
COM0000292,T0000292,IL0000292,SR012,C00074,P0103,2026-02-17,Standard,0.0145,29.03
COM0000293,T0000293,IL0000293,SR013,C00160,P0072,2025-11-07,New Account,0.0616,34.58
COM0000294,T0000294,IL0000294,SR014,C00331,P0023,2026-09-12,Accelerator,0.0426,25.75
COM0000295,T0000295,IL0000295,SR015,C00034,P0080,2025-06-12,New Account,0.0109,4.42
COM0000296,T0000296,IL0000296,SR016,C00017,P0117,2025-09-13,New Account,0.0399,58.17
COM0000297,T0000297,IL0000297,SR017,C00251,P0115,2026-01-17,Standard,0.0352,56.76
COM0000298,T0000298,IL0000298,SR018,C00026,P0042,2026-01-31,Accelerator,0.0262,26.56
COM0000299,T0000299,IL0000299,SR019,C00005,P0122,2026-11-30,Standard,0.0388,24.19
COM0000300,T0000300,IL0000300,SR020,C00459,P0097,2026-03-10,Standard,0.0361,26.43
COM0000301,T0000301,IL0000301,SR021,C00495,P0096,2026-11-10,Accelerator,0.0523,28.8
COM0000302,T0000302,IL0000302,SR022,C00488,P0077,2026-12-30,New Account,0.0644,30.58
COM0000303,T0000303,IL0000303,SR023,C00370,P0007,2025-05-24,Accelerator,0.0282,14.72
COM0000304,T0000304,IL0000304,SR024,C00352,P0137,2025-08-16,New Account,0.0147,14.25
COM0000305,T0000305,IL0000305,SR025,C00372,P0144,2025-09-22,Accelerator,0.0171,21.59
COM0000306,T0000306,IL0000306,SR026,C00151,P0119,2026-08-23,Standard,0.0499,14.19
COM0000307,T0000307,IL0000307,SR027,C00196,P0136,2026-11-29,Standard,0.0432,10.98
COM0000308,T0000308,IL0000308,SR028,C00074,P0081,2026-04-14,Standard,0.0321,7.47
COM0000309,T0000309,IL0000309,SR029,C00296,P0041,2025-06-22,New Account,0.0459,4.3
COM0000310,T0000310,IL0000310,SR030,C00487,P0004,2026-01-18,New Account,0.0266,18.64
COM0000311,T0000311,IL0000311,SR031,C00258,P0079,2026-01-28,Accelerator,0.0489,15.73
COM0000312,T0000312,IL0000312,SR032,C00176,P0126,2025-05-18,Accelerator,0.0614,13.43
COM0000313,T0000313,IL0000313,SR033,C00302,P0130,2025-01-23,Accelerator,0.0428,11.64
COM0000314,T0000314,IL0000314,SR034,C00339,P0028,2025-02-19,New Account,0.0645,13.18
COM0000315,T0000315,IL0000315,SR035,C00005,P0078,2026-10-08,New Account,0.0242,9.99
COM0000316,T0000316,IL0000316,SR036,C00145,P0030,2025-05-01,New Account,0.0254,17.67
COM0000317,T0000317,IL0000317,SR037,C00281,P0128,2025-02-10,Standard,0.0163,16.58
COM0000318,T0000318,IL0000318,SR038,C00400,P0131,2025-04-03,Accelerator,0.0109,5.39
COM0000319,T0000319,IL0000319,SR039,C00437,P0075,2025-02-10,New Account,0.01,7.83
COM0000320,T0000320,IL0000320,SR040,C00184,P0113,2025-12-03,Standard,0.0111,15.24
COM0000321,T0000321,IL0000321,SR001,C00354,P0123,2026-01-30,Accelerator,0.0162,2.42
COM0000322,T0000322,IL0000322,SR002,C00348,P0113,2026-08-06,Standard,0.013,20.67
COM0000323,T0000323,IL0000323,SR003,C00058,P0106,2026-05-15,Accelerator,0.0621,2.05
COM0000324,T0000324,IL0000324,SR004,C00490,P0087,2025-08-18,Standard,0.0504,99.43
COM0000325,T0000325,IL0000325,SR005,C00430,P0143,2025-06-02,New Account,0.0168,0.38
COM0000326,T0000326,IL0000326,SR006,C00124,P0085,2025-11-25,New Account,0.054,8.35
COM0000327,T0000327,IL0000327,SR007,C00439,P0128,2025-04-01,Standard,0.0185,5.69
COM0000328,T0000328,IL0000328,SR008,C00406,P0078,2025-04-04,Accelerator,0.0281,21.18
COM0000329,T0000329,IL0000329,SR009,C00393,P0122,2026-07-28,Accelerator,0.0568,24.0
COM0000330,T0000330,IL0000330,SR010,C00192,P0028,2026-06-19,New Account,0.0376,17.18
COM0000331,T0000331,IL0000331,SR011,C00111,P0118,2026-02-07,Accelerator,0.0607,18.1
COM0000332,T0000332,IL0000332,SR012,C00302,P0130,2026-11-06,New Account,0.0433,7.78
COM0000333,T0000333,IL0000333,SR013,C00355,P0149,2025-07-01,Accelerator,0.0518,6.01
COM0000334,T0000334,IL0000334,SR014,C00391,P0064,2026-12-11,Standard,0.0409,83.36
COM0000335,T0000335,IL0000335,SR015,C00432,P0141,2025-11-03,Accelerator,0.0339,69.45
COM0000336,T0000336,IL0000336,SR016,C00500,P0046,2026-10-28,Standard,0.0208,45.72
COM0000337,T0000337,IL0000337,SR017,C00346,P0137,2026-03-04,Accelerator,0.0592,116.97
COM0000338,T0000338,IL0000338,SR018,C00147,P0065,2025-06-14,Standard,0.0583,15.82
COM0000339,T0000339,IL0000339,SR019,C00443,P0058,2026-07-30,New Account,0.0601,35.84
COM0000340,T0000340,IL0000340,SR020,C00161,P0142,2026-12-03,Standard,0.0255,1.84
COM0000341,T0000341,IL0000341,SR021,C00332,P0095,2026-12-28,Standard,0.0462,108.41
COM0000342,T0000342,IL0000342,SR022,C00377,P0132,2025-06-27,Accelerator,0.0445,9.93
COM0000343,T0000343,IL0000343,SR023,C00021,P0040,2025-06-08,Accelerator,0.0481,11.42
COM0000344,T0000344,IL0000344,SR024,C00163,P0135,2026-12-26,Accelerator,0.0114,6.24
COM0000345,T0000345,IL0000345,SR025,C00170,P0085,2026-11-11,New Account,0.024,9.93
COM0000346,T0000346,IL0000346,SR026,C00178,P0115,2026-11-16,Standard,0.0269,34.13
COM0000347,T0000347,IL0000347,SR027,C00013,P0133,2025-10-17,Accelerator,0.0519,116.96
COM0000348,T0000348,IL0000348,SR028,C00498,P0138,2025-06-21,Accelerator,0.0393,1.78
COM0000349,T0000349,IL0000349,SR029,C00450,P0112,2026-12-21,New Account,0.0365,2.68
COM0000350,T0000350,IL0000350,SR030,C00467,P0067,2025-08-22,New Account,0.0408,42.39
COM0000351,T0000351,IL0000351,SR031,C00388,P0150,2025-03-06,Accelerator,0.0323,5.37
COM0000352,T0000352,IL0000352,SR032,C00203,P0008,2026-01-26,Standard,0.0589,29.71
COM0000353,T0000353,IL0000353,SR033,C00455,P0096,2026-11-25,Standard,0.0598,166.59
COM0000354,T0000354,IL0000354,SR034,C00384,P0089,2025-08-04,Standard,0.0472,97.0
COM0000355,T0000355,IL0000355,SR035,C00410,P0146,2026-11-19,Accelerator,0.0575,86.2
COM0000356,T0000356,IL0000356,SR036,C00183,P0033,2025-12-05,Accelerator,0.023,4.51
COM0000357,T0000357,IL0000357,SR037,C00290,P0146,2025-06-06,Standard,0.0322,55.58
COM0000358,T0000358,IL0000358,SR038,C00069,P0085,2026-01-04,Accelerator,0.0323,39.26
COM0000359,T0000359,IL0000359,SR039,C00457,P0138,2025-05-24,Standard,0.0414,43.77
COM0000360,T0000360,IL0000360,SR040,C00208,P0055,2026-08-16,New Account,0.0402,34.66
COM0000361,T0000361,IL0000361,SR001,C00376,P0075,2026-08-27,Accelerator,0.0378,54.54
COM0000362,T0000362,IL0000362,SR002,C00085,P0132,2026-12-02,Accelerator,0.0555,27.41
COM0000363,T0000363,IL0000363,SR003,C00113,P0125,2025-02-11,Standard,0.0616,7.23
COM0000364,T0000364,IL0000364,SR004,C00021,P0083,2025-02-17,New Account,0.0404,76.66
COM0000365,T0000365,IL0000365,SR005,C00335,P0020,2026-08-25,Accelerator,0.0214,12.1
COM0000366,T0000366,IL0000366,SR006,C00004,P0129,2026-09-11,Accelerator,0.0482,26.44
COM0000367,T0000367,IL0000367,SR007,C00339,P0059,2025-05-02,Accelerator,0.039,52.46
COM0000368,T0000368,IL0000368,SR008,C00066,P0147,2025-02-14,Standard,0.0626,10.54
COM0000369,T0000369,IL0000369,SR009,C00307,P0145,2026-02-20,Standard,0.0188,28.65
COM0000370,T0000370,IL0000370,SR010,C00407,P0150,2025-05-27,Accelerator,0.0617,52.9
COM0000371,T0000371,IL0000371,SR011,C00009,P0052,2025-04-22,Standard,0.0113,21.87
COM0000372,T0000372,IL0000372,SR012,C00258,P0031,2026-06-29,New Account,0.0529,95.29
COM0000373,T0000373,IL0000373,SR013,C00190,P0012,2026-03-07,Standard,0.0125,7.91
COM0000374,T0000374,IL0000374,SR014,C00295,P0026,2026-12-15,New Account,0.048,10.73
COM0000375,T0000375,IL0000375,SR015,C00364,P0002,2025-01-06,Standard,0.0185,9.43
COM0000376,T0000376,IL0000376,SR016,C00300,P0065,2026-10-30,New Account,0.0613,84.32
COM0000377,T0000377,IL0000377,SR017,C00092,P0095,2026-05-10,Accelerator,0.0208,30.07
COM0000378,T0000378,IL0000378,SR018,C00383,P0059,2025-05-02,Standard,0.0215,2.97
COM0000379,T0000379,IL0000379,SR019,C00494,P0002,2026-02-03,Accelerator,0.061,25.28
COM0000380,T0000380,IL0000380,SR020,C00315,P0134,2026-02-15,Accelerator,0.0299,9.07
COM0000381,T0000381,IL0000381,SR021,C00100,P0009,2025-10-20,New Account,0.0417,67.09
COM0000382,T0000382,IL0000382,SR022,C00400,P0103,2025-10-10,New Account,0.052,52.57
COM0000383,T0000383,IL0000383,SR023,C00469,P0150,2026-07-27,Standard,0.0258,50.2
COM0000384,T0000384,IL0000384,SR024,C00260,P0028,2026-02-21,Accelerator,0.0641,14.57
COM0000385,T0000385,IL0000385,SR025,C00356,P0114,2025-09-14,Accelerator,0.0171,27.8
COM0000386,T0000386,IL0000386,SR026,C00060,P0067,2026-05-09,Accelerator,0.0398,52.01
COM0000387,T0000387,IL0000387,SR027,C00359,P0068,2025-01-10,Standard,0.0522,12.58
COM0000388,T0000388,IL0000388,SR028,C00138,P0047,2026-08-11,Accelerator,0.034,72.58
COM0000389,T0000389,IL0000389,SR029,C00080,P0028,2025-12-31,New Account,0.0244,7.37
COM0000390,T0000390,IL0000390,SR030,C00162,P0127,2026-09-28,New Account,0.034,25.15
COM0000391,T0000391,IL0000391,SR031,C00245,P0139,2026-03-10,Standard,0.0263,26.33
COM0000392,T0000392,IL0000392,SR032,C00007,P0054,2025-01-09,Accelerator,0.0287,14.5
COM0000393,T0000393,IL0000393,SR033,C00188,P0048,2025-12-18,New Account,0.0395,22.72
COM0000394,T0000394,IL0000394,SR034,C00352,P0059,2026-08-13,Accelerator,0.0404,49.66
COM0000395,T0000395,IL0000395,SR035,C00091,P0108,2025-01-10,Standard,0.0567,40.88
COM0000396,T0000396,IL0000396,SR036,C00025,P0102,2026-08-05,New Account,0.0204,2.12
COM0000397,T0000397,IL0000397,SR037,C00286,P0066,2026-07-28,Accelerator,0.0553,3.31
COM0000398,T0000398,IL0000398,SR038,C00182,P0084,2025-10-19,Standard,0.0399,84.81
COM0000399,T0000399,IL0000399,SR039,C00414,P0087,2026-10-18,Standard,0.0609,81.59
COM0000400,T0000400,IL0000400,SR040,C00331,P0102,2026-09-12,Accelerator,0.0597,108.74
COM0000401,T0000401,IL0000401,SR001,C00373,P0061,2025-05-09,Standard,0.0615,7.3
COM0000402,T0000402,IL0000402,SR002,C00392,P0022,2026-06-21,Accelerator,0.038,36.19
COM0000403,T0000403,IL0000403,SR003,C00068,P0135,2025-05-10,Accelerator,0.0299,0.51
COM0000404,T0000404,IL0000404,SR004,C00228,P0035,2026-07-16,New Account,0.0617,36.35
COM0000405,T0000405,IL0000405,SR005,C00247,P0139,2025-12-22,Standard,0.0593,14.61
COM0000406,T0000406,IL0000406,SR006,C00147,P0121,2025-12-19,Accelerator,0.0565,2.9
COM0000407,T0000407,IL0000407,SR007,C00281,P0096,2025-01-08,Standard,0.0155,31.35
COM0000408,T0000408,IL0000408,SR008,C00217,P0062,2025-03-23,Standard,0.0321,15.59
COM0000409,T0000409,IL0000409,SR009,C00234,P0116,2026-10-15,Accelerator,0.0118,7.97
COM0000410,T0000410,IL0000410,SR010,C00373,P0003,2026-03-25,Standard,0.0378,4.08
COM0000411,T0000411,IL0000411,SR011,C00170,P0021,2025-02-02,Accelerator,0.0502,5.39
COM0000412,T0000412,IL0000412,SR012,C00063,P0064,2025-01-13,Standard,0.0117,7.73
COM0000413,T0000413,IL0000413,SR013,C00349,P0080,2026-02-03,Standard,0.0468,27.59
COM0000414,T0000414,IL0000414,SR014,C00443,P0056,2025-02-23,Standard,0.0379,33.27
COM0000415,T0000415,IL0000415,SR015,C00298,P0122,2025-02-13,New Account,0.0371,14.3
COM0000416,T0000416,IL0000416,SR016,C00031,P0016,2026-10-03,Standard,0.0322,20.27
COM0000417,T0000417,IL0000417,SR017,C00376,P0050,2026-03-26,Standard,0.0517,43.72
COM0000418,T0000418,IL0000418,SR018,C00291,P0048,2025-07-14,Accelerator,0.0127,8.89
COM0000419,T0000419,IL0000419,SR019,C00152,P0068,2026-04-06,New Account,0.0163,15.58
COM0000420,T0000420,IL0000420,SR020,C00123,P0083,2026-09-28,Accelerator,0.0123,29.96
COM0000421,T0000421,IL0000421,SR021,C00057,P0025,2025-11-26,Standard,0.0541,2.12
COM0000422,T0000422,IL0000422,SR022,C00429,P0100,2026-10-20,New Account,0.0151,28.94
COM0000423,T0000423,IL0000423,SR023,C00252,P0021,2026-11-03,Standard,0.0118,1.6
COM0000424,T0000424,IL0000424,SR024,C00021,P0019,2026-06-26,New Account,0.0535,21.56
COM0000425,T0000425,IL0000425,SR025,C00292,P0046,2025-09-12,New Account,0.0232,33.4
COM0000426,T0000426,IL0000426,SR026,C00406,P0047,2025-06-20,Standard,0.035,41.04
COM0000427,T0000427,IL0000427,SR027,C00433,P0096,2025-11-29,Accelerator,0.0106,21.3
COM0000428,T0000428,IL0000428,SR028,C00493,P0116,2026-01-04,Standard,0.0375,5.53
COM0000429,T0000429,IL0000429,SR029,C00110,P0081,2025-08-16,New Account,0.0186,25.47
COM0000430,T0000430,IL0000430,SR030,C00188,P0150,2025-09-29,New Account,0.035,13.7
COM0000431,T0000431,IL0000431,SR031,C00089,P0125,2026-05-10,New Account,0.0433,14.44
COM0000432,T0000432,IL0000432,SR032,C00451,P0112,2025-12-23,Accelerator,0.0398,23.59
COM0000433,T0000433,IL0000433,SR033,C00269,P0011,2025-11-09,Standard,0.0575,104.44
COM0000434,T0000434,IL0000434,SR034,C00295,P0130,2026-09-02,New Account,0.0586,33.26
COM0000435,T0000435,IL0000435,SR035,C00044,P0103,2025-09-26,New Account,0.0164,32.18
COM0000436,T0000436,IL0000436,SR036,C00377,P0135,2026-09-23,Accelerator,0.0441,7.17
COM0000437,T0000437,IL0000437,SR037,C00098,P0083,2025-12-23,Standard,0.0249,3.15
COM0000438,T0000438,IL0000438,SR038,C00103,P0096,2025-08-28,Standard,0.0369,3.11
COM0000439,T0000439,IL0000439,SR039,C00412,P0029,2026-12-12,Standard,0.0268,34.26
COM0000440,T0000440,IL0000440,SR040,C00374,P0037,2026-09-30,New Account,0.0646,81.86
COM0000441,T0000441,IL0000441,SR001,C00239,P0003,2025-02-24,Accelerator,0.0541,75.39
COM0000442,T0000442,IL0000442,SR002,C00119,P0098,2026-01-31,Standard,0.0228,11.8
COM0000443,T0000443,IL0000443,SR003,C00012,P0011,2026-12-31,New Account,0.0204,21.19
COM0000444,T0000444,IL0000444,SR004,C00142,P0016,2026-05-29,Standard,0.043,79.23
COM0000445,T0000445,IL0000445,SR005,C00071,P0023,2026-11-04,Accelerator,0.0235,63.65
COM0000446,T0000446,IL0000446,SR006,C00169,P0115,2026-09-12,Standard,0.0316,6.2
COM0000447,T0000447,IL0000447,SR007,C00466,P0035,2026-06-21,Standard,0.05,28.36
COM0000448,T0000448,IL0000448,SR008,C00373,P0008,2025-05-30,New Account,0.0539,117.67
COM0000449,T0000449,IL0000449,SR009,C00055,P0034,2025-07-12,New Account,0.061,7.74
COM0000450,T0000450,IL0000450,SR010,C00041,P0123,2026-01-03,Standard,0.0457,108.65
COM0000451,T0000451,IL0000451,SR011,C00017,P0105,2025-08-20,Standard,0.0239,34.84
COM0000452,T0000452,IL0000452,SR012,C00444,P0126,2026-03-26,Standard,0.0427,96.25
COM0000453,T0000453,IL0000453,SR013,C00305,P0138,2026-08-09,New Account,0.04,5.35
COM0000454,T0000454,IL0000454,SR014,C00286,P0100,2025-02-10,New Account,0.063,4.28
COM0000455,T0000455,IL0000455,SR015,C00354,P0133,2025-02-25,Accelerator,0.0321,70.66
COM0000456,T0000456,IL0000456,SR016,C00202,P0106,2025-05-19,Accelerator,0.0383,8.05
COM0000457,T0000457,IL0000457,SR017,C00465,P0042,2026-10-27,Accelerator,0.0109,0.96
COM0000458,T0000458,IL0000458,SR018,C00194,P0141,2025-06-13,Standard,0.0298,5.67
COM0000459,T0000459,IL0000459,SR019,C00027,P0108,2026-12-31,Standard,0.0645,81.36
COM0000460,T0000460,IL0000460,SR020,C00007,P0118,2025-09-17,Accelerator,0.0107,17.7
COM0000461,T0000461,IL0000461,SR021,C00308,P0002,2025-03-23,Accelerator,0.0213,20.17
COM0000462,T0000462,IL0000462,SR022,C00438,P0009,2025-05-29,New Account,0.0199,12.36
COM0000463,T0000463,IL0000463,SR023,C00305,P0147,2026-12-18,Standard,0.0275,26.7
COM0000464,T0000464,IL0000464,SR024,C00389,P0110,2025-03-11,New Account,0.0355,4.71
COM0000465,T0000465,IL0000465,SR025,C00030,P0028,2026-09-19,Accelerator,0.0364,102.96
COM0000466,T0000466,IL0000466,SR026,C00133,P0135,2025-11-21,Standard,0.0301,53.0
COM0000467,T0000467,IL0000467,SR027,C00363,P0075,2025-08-27,Standard,0.0388,0.22
COM0000468,T0000468,IL0000468,SR028,C00171,P0090,2025-02-16,New Account,0.0568,4.98
COM0000469,T0000469,IL0000469,SR029,C00059,P0086,2025-01-07,New Account,0.0101,16.5
COM0000470,T0000470,IL0000470,SR030,C00409,P0010,2026-05-01,New Account,0.0582,30.94
COM0000471,T0000471,IL0000471,SR031,C00428,P0134,2025-02-27,Accelerator,0.0528,126.24
COM0000472,T0000472,IL0000472,SR032,C00034,P0039,2025-12-29,Standard,0.0456,3.47
COM0000473,T0000473,IL0000473,SR033,C00362,P0081,2025-11-12,Standard,0.0163,11.34
COM0000474,T0000474,IL0000474,SR034,C00192,P0010,2025-04-25,Accelerator,0.0202,5.28
COM0000475,T0000475,IL0000475,SR035,C00159,P0084,2026-06-21,Accelerator,0.0427,19.42
COM0000476,T0000476,IL0000476,SR036,C00060,P0002,2026-06-19,Accelerator,0.0604,11.12
COM0000477,T0000477,IL0000477,SR037,C00012,P0148,2025-11-16,Accelerator,0.0435,19.26
COM0000478,T0000478,IL0000478,SR038,C00059,P0004,2025-10-08,New Account,0.0257,44.14
COM0000479,T0000479,IL0000479,SR039,C00088,P0019,2025-09-08,Standard,0.0506,54.65
COM0000480,T0000480,IL0000480,SR040,C00092,P0115,2026-02-06,Accelerator,0.0347,22.89
COM0000481,T0000481,IL0000481,SR001,C00291,P0034,2026-04-22,New Account,0.0459,18.12
COM0000482,T0000482,IL0000482,SR002,C00133,P0094,2026-09-24,Accelerator,0.0635,44.03
COM0000483,T0000483,IL0000483,SR003,C00246,P0119,2025-12-26,Accelerator,0.0169,21.34
COM0000484,T0000484,IL0000484,SR004,C00037,P0078,2026-10-28,New Account,0.0431,48.78
COM0000485,T0000485,IL0000485,SR005,C00303,P0111,2026-12-12,Standard,0.0264,63.86
COM0000486,T0000486,IL0000486,SR006,C00059,P0119,2026-05-14,Standard,0.0627,30.01
COM0000487,T0000487,IL0000487,SR007,C00168,P0127,2026-01-24,New Account,0.039,5.55
COM0000488,T0000488,IL0000488,SR008,C00273,P0075,2026-04-09,New Account,0.0424,67.3
COM0000489,T0000489,IL0000489,SR009,C00368,P0089,2026-03-22,Standard,0.0634,2.63
COM0000490,T0000490,IL0000490,SR010,C00361,P0144,2025-01-01,Standard,0.0405,20.76
COM0000491,T0000491,IL0000491,SR011,C00223,P0140,2026-01-26,New Account,0.0151,7.6
COM0000492,T0000492,IL0000492,SR012,C00065,P0035,2026-11-18,Accelerator,0.0278,7.97
COM0000493,T0000493,IL0000493,SR013,C00441,P0117,2026-03-02,Standard,0.026,38.53
COM0000494,T0000494,IL0000494,SR014,C00296,P0128,2025-01-08,Standard,0.0116,9.62
COM0000495,T0000495,IL0000495,SR015,C00247,P0021,2026-08-18,New Account,0.0286,74.73
COM0000496,T0000496,IL0000496,SR016,C00323,P0020,2026-04-29,New Account,0.0107,12.48
COM0000497,T0000497,IL0000497,SR017,C00216,P0091,2025-12-06,Accelerator,0.0567,19.85
COM0000498,T0000498,IL0000498,SR018,C00087,P0147,2026-08-16,New Account,0.0559,75.0
COM0000499,T0000499,IL0000499,SR019,C00316,P0072,2025-05-16,New Account,0.0497,5.56
COM0000500,T0000500,IL0000500,SR020,C00401,P0061,2025-09-25,New Account,0.0303,24.11
COM0000501,T0000501,IL0000501,SR021,C00386,P0106,2026-05-23,Standard,0.0602,53.76
COM0000502,T0000502,IL0000502,SR022,C00027,P0043,2025-04-29,Standard,0.0186,19.68
COM0000503,T0000503,IL0000503,SR023,C00075,P0136,2025-09-26,Standard,0.0126,0.37
COM0000504,T0000504,IL0000504,SR024,C00327,P0091,2026-06-29,New Account,0.0416,24.12
COM0000505,T0000505,IL0000505,SR025,C00302,P0050,2026-11-20,New Account,0.0514,63.87
COM0000506,T0000506,IL0000506,SR026,C00054,P0115,2026-06-22,Accelerator,0.0174,15.92
COM0000507,T0000507,IL0000507,SR027,C00487,P0032,2025-08-11,Accelerator,0.0319,13.76
COM0000508,T0000508,IL0000508,SR028,C00095,P0065,2026-12-14,Standard,0.0106,19.0
COM0000509,T0000509,IL0000509,SR029,C00132,P0042,2025-11-28,Standard,0.056,71.89
COM0000510,T0000510,IL0000510,SR030,C00476,P0052,2026-05-19,Standard,0.0469,22.88
COM0000511,T0000511,IL0000511,SR031,C00053,P0009,2025-09-23,Standard,0.0424,10.23
COM0000512,T0000512,IL0000512,SR032,C00200,P0069,2026-11-12,Standard,0.0598,95.15
COM0000513,T0000513,IL0000513,SR033,C00277,P0058,2025-03-13,New Account,0.0564,111.57
COM0000514,T0000514,IL0000514,SR034,C00029,P0024,2026-02-15,Standard,0.0176,43.49
COM0000515,T0000515,IL0000515,SR035,C00339,P0049,2026-01-29,New Account,0.0589,115.97
COM0000516,T0000516,IL0000516,SR036,C00013,P0062,2025-07-17,Accelerator,0.0101,2.67
COM0000517,T0000517,IL0000517,SR037,C00174,P0015,2025-02-07,New Account,0.0465,5.51
COM0000518,T0000518,IL0000518,SR038,C00120,P0019,2026-08-17,New Account,0.0429,18.03
COM0000519,T0000519,IL0000519,SR039,C00026,P0079,2026-10-10,Accelerator,0.0183,27.36
COM0000520,T0000520,IL0000520,SR040,C00412,P0052,2025-03-06,New Account,0.021,31.14
COM0000521,T0000521,IL0000521,SR001,C00392,P0012,2025-08-07,Accelerator,0.0194,7.53
COM0000522,T0000522,IL0000522,SR002,C00021,P0035,2026-08-19,Standard,0.0324,56.49
COM0000523,T0000523,IL0000523,SR003,C00214,P0122,2025-10-18,New Account,0.0365,8.45
COM0000524,T0000524,IL0000524,SR004,C00314,P0023,2026-05-27,Accelerator,0.0374,32.37
COM0000525,T0000525,IL0000525,SR005,C00260,P0057,2026-07-07,Accelerator,0.036,13.8
COM0000526,T0000526,IL0000526,SR006,C00473,P0012,2026-11-18,Accelerator,0.0192,12.72
COM0000527,T0000527,IL0000527,SR007,C00091,P0041,2026-07-05,New Account,0.0384,58.96
COM0000528,T0000528,IL0000528,SR008,C00118,P0029,2025-11-30,Accelerator,0.0374,6.99
COM0000529,T0000529,IL0000529,SR009,C00075,P0056,2026-03-23,Accelerator,0.0643,37.78
COM0000530,T0000530,IL0000530,SR010,C00355,P0146,2025-02-02,Accelerator,0.0112,3.22
COM0000531,T0000531,IL0000531,SR011,C00488,P0044,2026-10-16,New Account,0.0515,141.75
